sku,manufacturer_sku,manufacturer_name,short_description,sell_price,srp_price,currency_id,wequote_id
SSC-W485-00,,SAVANT,SAVANT SMARTCONTROL RS485 - WI-FI SHADE CONTROLLER WITH 1 RS485,8206.96,0,ZAR,1209543
G ST GRILLE,,SAVANT,SAVANT SOUNDBAR CUSTOM WIDTH GRILLE BLACK,4306.96,0,ZAR,1208498
SVR-7100S-00,,SAVANT,SAVANT SUPER PRO HOST,312446.96,0,ZAR,1209586
ITP-E5500B-30,,SAVANT,SAVANT TOUCH 5.5 INCH CONTROL SCREEN - BLACK,24417.39,0,ZAR,1208637
ITP-E5500V2B-00,,SAVANT,SAVANT TOUCH 5.5 INCH CONTROL SCREEN - BLACK,25652.17,0,ZAR,1208638
ITP-E5500V2W-00,,SAVANT,SAVANT TOUCH 5.5 INCH CONTROL SCREEN - WHITE,25652.17,0,ZAR,1208639
ITP-E5500W-30,,SAVANT,SAVANT TOUCH 5.5 INCH CONTROL SCREEN - WHITE,24417.39,0,ZAR,1208640
ITP-E8000B-30,,SAVANT,SAVANT TOUCH 8 INCH CONTROL SCREEN - BLACK,31598.26,0,ZAR,1208641
ITP-E8000V2B-00,,SAVANT,SAVANT TOUCH 8 INCH CONTROL SCREEN - BLACK,39121.74,0,ZAR,1208642
ITP-E8000V2W-00,,SAVANT,SAVANT TOUCH 8 INCH CONTROL SCREEN - WHITE,30000,0,ZAR,1208643
ITP-E8000W-30,,SAVANT,SAVANT TOUCH 8 INCH CONTROL SCREEN - WHITE,31598.26,0,ZAR,1208644
LCB-TIE5-00,,SAVANT,SAVANT TRUE IMAGE CONTROLLER,1103.48,0,ZAR,1208680
SCM,,Adeo Screens,Screen miscellaneous,8822.61,0,ZAR,1209394
920146-0-0,,Dali,SCREW DOGLEG PHANTOM S-SERIE,1730.43,0,ZAR,1207691
FI4-0S0BKP-00,,SAVANT,SCREWLESS FACEPLATE: FOUR GANG (BLACK),430.43,0,ZAR,1208456
FI4-0S0LAP-00,,SAVANT,SCREWLESS FACEPLATE: FOUR GANG (LIGHT ALMOND),430.43,0,ZAR,1208457
FI4-0S0SWP-00,,SAVANT,SCREWLESS FACEPLATE: FOUR GANG (SNOW WHITE),430.43,0,ZAR,1208458
FI1-0S0BKP-01,,SAVANT,SCREWLESS FACEPLATE: SINGLE GANG (BLACK),172.17,0,ZAR,1208447
FI1-0S0LAP-01,,SAVANT,SCREWLESS FACEPLATE: SINGLE GANG (LIGHT ALMOND),172.17,0,ZAR,1208448
FI1-0S0SWP-01,,SAVANT,SCREWLESS FACEPLATE: SINGLE GANG (SNOW WHITE),172.17,0,ZAR,1208449
FI3-0S0BKP-00,,SAVANT,SCREWLESS FACEPLATE: THREE GANG (BLACK),322.61,0,ZAR,1208453
FI3-0S0LAP-00,,SAVANT,SCREWLESS FACEPLATE: THREE GANG (LIGHT ALMOND),322.61,0,ZAR,1208454
FI3-0S0SWP-01,,SAVANT,SCREWLESS FACEPLATE: THREE GANG (SNOW WHITE),322.61,0,ZAR,1208455
FI2-0S0BKP-00,,SAVANT,SCREWLESS FACEPLATE: TWO GANG (BLACK),255.65,0,ZAR,1208450
FI2-0S0LAP-00,,SAVANT,SCREWLESS FACEPLATE: TWO GANG (LIGHT ALMOND),214.78,0,ZAR,1208451
FI2-0S0SWP-01,,SAVANT,SCREWLESS FACEPLATE: TWO GANG (SNOW WHITE),214.78,0,ZAR,1208452
PTA3001B,,Vogels,Secure Tablet Floorstand BLK,3869.57,0,ZAR,1209207
CLI-10K4IN-00,,SAVANT,SENSOR MODULE WITH FOUR 10K THERMISTOR INPUTS,7924.35,0,ZAR,1208085
CLI-1WIRE2-00,,SAVANT,SENSOR MODULE WITH TWO 1-WIRE SENSOR INTERFACES,7924.35,0,ZAR,1208086
SAK-1000-00,,SAVANT,SERIAL CONTROL TERMINATION ADAPTER KIT,1493.04,0,ZAR,1209378
CBL-SFPDACM2-00,,SAVANT,SFP+ DIRECT ATTACH COPPER CABLE (2 METERS) - FOR USE WITH PROAV,1169.57,0,ZAR,1208077
SHA-B5BA-00,,SAVANT,SHADE COUPLER (BLACK ALUMINUM),6766.09,0,ZAR,1209437
SHA-B5BK-00,,SAVANT,SHADE COUPLER (BLACK),3596.52,0,ZAR,1209438
SHA-B5SA-00,,SAVANT,SHADE COUPLER (SILVER ALUMINUM),6766.09,0,ZAR,1209439
SHA-B5WH-00,,SAVANT,SHADE COUPLER (WHITE),3596.52,0,ZAR,1209441
SHA-W1000-00,,SAVANT,SHADE OR LOW VOLTAGE KEYPAD WIRE 1000FT SPOOL,26160.87,0,ZAR,1209470
SHA-PMOD5G-00,,SAVANT,SHADE POWER MODULE FOR GEIGER WIRED MOTORS,18672.17,0,ZAR,1209466
SHA-T8FT7PK-00,,SAVANT,SHADE TUBE 8FT 7 PACK,9686.96,0,ZAR,1209469
REM-1100I-00,,SAVANT,SINGLE ROOM REMOTE TOUCH SCREEN END OF LIFE,14362.61,0,ZAR,1209299
SHA-POWSINGLE-00,,SAVANT,SINGLE SHADE POWER SUPPLY,4020.87,0,ZAR,1209467
S-LCRDM-MK2,,SAVANT,SKETCH LCR-DM MK2,21254.78,0,ZAR,1209326
CLI-SLAB1-00,,SAVANT,SLAB REMOTE SENSOR,2969.57,0,ZAR,1208092
SLIMMAX0.5M,,HDANYWHERE,Slimwire MAX 0.5m,346.96,0,ZAR,1209481
SLIMMAX1M,,HDANYWHERE,Slimwire MAX 1.0m,390.43,0,ZAR,1209482
SLIMMAX2M,,HDANYWHERE,Slimwire MAX 2.0m,433.91,0,ZAR,1209483
SLIMMAX3M,,HDANYWHERE,Slimwire MAX HDMI 3m,520.87,0,ZAR,1209484
SLIMMAX5M,,HDANYWHERE,Slimwire MAX HDMI 5m,564.35,0,ZAR,1209485
MNT-STUDIO55WS-TV-00,,SAVANT,SMART AUDIO SOUNDBAR TV MOUNT,1969.57,0,ZAR,1208747
PKG-SASWSUB2B-00,,SAVANT,SMART AUDIO SOUNDBAR WITH 2 WISA SUBS (BLACK),67670.43,0,ZAR,1209131
PKG-SASWSUB2W-00,,SAVANT,SMART AUDIO SOUNDBAR WITH 2 WISA SUBS (WHITE),67670.43,0,ZAR,1209132
PKG-SASWSUB1B-00,,SAVANT,SMART AUDIO SOUNDBAR WITH WISA SUB (BLACK),54136.52,0,ZAR,1209129
PKG-SASWSUB1W-00,,SAVANT,SMART AUDIO SOUNDBAR WITH WISA SUB (WHITE),54136.52,0,ZAR,1209130
HST-STUDIO55WS-SUR-00,,SAVANT,SMART AUDIO WISA SOUNDBAR 55,37791.3,0,ZAR,1208549
HST-STUDIO55WS-SUR-10,,SAVANT,SMART AUDIO WISA SOUNDBAR 55,43605.22,0,ZAR,1208550
SPK-S1WSB-00,,SAVANT,SMART AUDIO WISA SUB 1 (BLACK),21862.61,0,ZAR,1209526
SPK-S1WSW-00,,SAVANT,SMART AUDIO WISA SUB 1 (WHITE),21862.61,0,ZAR,1209527
SPK-SUR3WSB-00,,SAVANT,SMART AUDIO WISA SURROUND SPEAKERS (BLACK),21862.61,0,ZAR,1209529
SPK-SUR3WSW-00,,SAVANT,SMART AUDIO WISA SURROUND SPEAKERS (WHITE),21862.61,0,ZAR,1209530
SHR-2000-00,,SAVANT,SMART HOST RACK MOUNTABLE,11869.57,0,ZAR,1209471
SSC-P025-11,,SAVANT,SMARTCONTROL 25 WITH POE,62675.65,0,ZAR,1209538
SEM-150A1-00,,SAVANT,SMARTENERGY SENSOR 150A (1 PACK),3446.96,0,ZAR,1209397
SEM-150A5-00,,SAVANT,SMARTENERGY SENSOR 150A (5 PACK),17235.65,0,ZAR,1209398
SEM-020A5-00,,SAVANT,SMARTENERGY SENSOR 20A (5 PACK),5375.65,0,ZAR,1209395
SEM-250A1-00,,SAVANT,SMARTENERGY SENSOR 250A (1 PACK),3446.96,0,ZAR,1209400
SEM-400A1-00,,SAVANT,SMARTENERGY SENSOR 400A (1 PACK),3446.96,0,ZAR,1209401
SEM-050A5-00,,SAVANT,SMARTENERGY SENSOR 50A (5 PACK),8617.39,0,ZAR,1209396
SEM-600A1-00,,SAVANT,SMARTENERGY SENSOR 600A (1 PACK),3446.96,0,ZAR,1209402
SEM-VT01-00,,SAVANT,SMARTENERGY VOLTAGE SENSOR,4308.7,0,ZAR,1209403
HCX-SLN501-00,,SAVANT,SMARTLINK HDBASET EXTENDER SET,10852.17,0,ZAR,1208505
M21F-90S,,AudioQuest,SNGLE RIGHT ANGLE RCA ADAPTER,738.26,0,ZAR,1208693
FSFR2FLGIW,,Black Nova,Socket collection Frame double frame Legrand Arteor Glass Ice White,3208.7,0,ZAR,1208481
FSFR2FLGSW,,Black Nova,Socket collection Frame double frame Legrand Arteor Glass Sand White,5000,0,ZAR,1208482
FSFR2FLGVG,,Black Nova,Socket collection Frame double frame Legrand Arteor Glass Venetian Gold,3208.7,0,ZAR,1208483
FSFR2FLGYB,,Black Nova,Socket collection Frame double frame Legrand Arteor Glass York Black,3208.7,0,ZAR,1208484
FSFR2FLMAS,,Black Nova,Socket collection Frame double frame Legrand Arteor Metal Aluminum Silver  Metal Brushed,3208.7,0,ZAR,1208485
FSFR2FLMBG,,Black Nova,Socket collection Frame double frame Legrand Arteor Metal Bronze Gold  Metal Brushed,3208.7,0,ZAR,1208486
FSFR2FLMMB,,Black Nova,Socket collection Frame double frame Legrand Arteor Metal Mars Black  Metal Brushed,3208.7,0,ZAR,1208487
FSFR1FLGIW,,Black Nova,Socket collection Frame single frame Legrand Arteor Glass Ice White,1604.35,0,ZAR,1208474
FSFR1FLGSW,,Black Nova,Socket collection Frame single frame Legrand Arteor Glass Sand White,2500,0,ZAR,1208475
FSFR1FLGVG,,Black Nova,Socket collection Frame single frame Legrand Arteor Glass Venetian Gold,1604.35,0,ZAR,1208476
FSFR1FLGYB,,Black Nova,Socket collection Frame single frame Legrand Arteor Glass York Black,1604.35,0,ZAR,1208477
FSFR1FLMAS,,Black Nova,Socket collection Frame single frame Legrand Arteor Metal Aluminum Silver  Metal Brushed,1604.35,0,ZAR,1208478
FSFR1FLMBG,,Black Nova,Socket collection Frame single frame Legrand Arteor Metal Bronze Gold  Metal Brushed,1604.35,0,ZAR,1208479
FSFR1FLMMB,,Black Nova,Socket collection Frame single frame Legrand Arteor Metal Mars Black  Metal Brushed,1604.35,0,ZAR,1208480
FSFR3FLGIW,,Black Nova,Socket collection Frame triple frame Legrand Arteor Glass Ice White,4813.04,0,ZAR,1208488
FSFR3FLGSW,,Black Nova,Socket collection Frame triple frame Legrand Arteor Glass Sand White,7500,0,ZAR,1208489
FSFR3FLGVG,,Black Nova,Socket collection Frame triple frame Legrand Arteor Glass Venetian Gold,4813.04,0,ZAR,1208490
FSFR3FLGYB,,Black Nova,Socket collection Frame triple frame Legrand Arteor Glass York Black,4813.04,0,ZAR,1208491
FSFR3FLMAS,,Black Nova,Socket collection Frame triple frame Legrand Arteor Metal Aluminum Silver  Metal Brushed,4813.04,0,ZAR,1208492
FSFR3FLMBG,,Black Nova,Socket collection Frame triple frame Legrand Arteor Metal Bronze Gold  Metal Brushed,4813.04,0,ZAR,1208493
FSFR3FLMMB,,Black Nova,Socket collection Frame triple frame Legrand Arteor Metal Mars Black  Metal Brushed,4813.04,0,ZAR,1208494
93171,,Sonance,SONAMP DSP 8-130 MKII EU,84616.52,0,ZAR,1207853
93050,,Sonance,SONANCE 1/2IN GYP MP AS  MEDIUM SQUARE,9063.48,0,ZAR,1207792
93045,,Sonance,SONANCE 1/2IN GYP MP AS DISCREET ROUND,6214.78,0,ZAR,1207787
93046,,Sonance,SONANCE 1/2IN GYP MP AS DISCREET SQUARE,6214.78,0,ZAR,1207788
93049,,Sonance,SONANCE 1/2IN GYP MP AS MEDIUM ROUND,9063.48,0,ZAR,1207791
92925,,Sonance,SONANCE 19 GROUND STAKE,1812.17,0,ZAR,1207745
93051,,Sonance,SONANCE 5/8IN GYP MP AS  MEDIUM ROUND,9063.48,0,ZAR,1207793
93052,,Sonance,SONANCE 5/8IN GYP MP AS  MEDIUM SQUARE,9063.48,0,ZAR,1207794
93047,,Sonance,SONANCE 5/8IN GYP MP AS DISCREET ROUND,6214.78,0,ZAR,1207789
93048,,Sonance,SONANCE 5/8IN GYP MP AS DISCREET SQUARE,6214.78,0,ZAR,1207790
93053,,Sonance,SONANCE 5/8IN SOLID SURFACE  AS DISCREET RS (One mounting platform for both round & square),6214.78,0,ZAR,1207795
93055,,Sonance,SONANCE 5/8IN SOLID SURFACE  AS MEDIUM RS (One mounting platform for both round & square),9063.48,0,ZAR,1207796
92924,,Sonance,SONANCE 9 GROUND STAKE,620.87,0,ZAR,1207744
93065,,Sonance,SONANCE AS DISCREET GRILLE ROUND,620.87,0,ZAR,1207799
93066,,Sonance,SONANCE AS DISCREET GRILLE SQUARE,620.87,0,ZAR,1207800
93069,,Sonance,SONANCE AS MEDIUM GRILLE ROUND,1035.65,0,ZAR,1207801
93070,,Sonance,SONANCE AS MEDIUM GRILLE SQUARE,1035.65,0,ZAR,1207802
93041,,Sonance,SONANCE AS38RS (Includes round & square grille),9580.87,0,ZAR,1207783
93042,,Sonance,SONANCE AS68RS (Includes round & square grille),15019.13,0,ZAR,1207784
92446,,Sonance,SONANCE ASAP3D SE,14730.43,0,ZAR,1207709
93073,,Sonance,SONANCE ASBPC3RS,4660.87,0,ZAR,1207803
93335,,Sonance,SONANCE ASBPC3RS TL RING AND GRILLES - Required for all kits listed above,1553.04,0,ZAR,1207859
93074,,Sonance,SONANCE ASBPC6RS  (Includes round & square grille),4660.87,0,ZAR,1207804
93043,,Sonance,SONANCE BPS6 SUBWOOFER (Must be installed prior to drywall),25895.65,0,ZAR,1207785
93324,,Sonance,SONANCE BPS6 THINLINE SUB,33923.48,0,ZAR,1207856
93367,,Sonance,SONANCE BPS6 TL SLOT CONNECTOR W/TRUFIG,18645.22,0,ZAR,1207887
93044,,Sonance,SONANCE BPS8 SUBWOOFER (Must be installed prior to drywall),33923.48,0,ZAR,1207786
93124,,Sonance,SONANCE C6R,5696.52,0,ZAR,1207828
93125,,Sonance,SONANCE C6R SST,3121.7391,0,ZAR,1207829
72352,,Sonance,SONANCE CONNECT PRO BaseStation Black,8778.26,0,ZAR,1207641
72300,,Sonance,SONANCE CONNECT PRO Case 10.2 Black for iPad 10.2-inch 9th gen|8th gen |7th gen,8778.26,0,ZAR,1207629
72350,,Sonance,SONANCE CONNECT PRO WallStation Black,8778.26,0,ZAR,1207639
93359,,Sonance,SONANCE D8 BLACK,45318.26,0,ZAR,1207879
93374,,Sonance,SONANCE D8 WHITE,45318.26,0,ZAR,1207894
93099,,Sonance,SONANCE DIGITAL INPUT MODULE (DIM),4479.13,0,ZAR,1207816
93491,,Sonance,SONANCE DISC SYSTEM DEPTH SENSING GAUGE FOR IS SPEAKERS,19940,0,ZAR,1207934
93302,,Sonance,SONANCE DOS PLASTER SHIM,1553.04,0,ZAR,1207854
92808,,Sonance,SONANCE FIRE-RATED LISTED DEEP BACKCAN,3106.96,0,ZAR,1207734
92807,,Sonance,SONANCE FIRE-RATED LISTED SHALLOW BACKCAN,3106.96,0,ZAR,1207733
93163,,Sonance,SONANCE GRILLE PRO MARINER 5.25 BLACK,1294.78,0,ZAR,1207848
93162,,Sonance,SONANCE GRILLE PRO MARINER 5.25 WHITE,1294.78,0,ZAR,1207847
93165,,Sonance,SONANCE GRILLE PRO MARINER 6.5 BLACK,1294.78,0,ZAR,1207850
93164,,Sonance,SONANCE GRILLE PRO MARINER 6.5 WHITE,1294.78,0,ZAR,1207849
93167,,Sonance,SONANCE GRILLE PRO MARINER 8 BLACK,1294.78,0,ZAR,1207852
93166,,Sonance,SONANCE GRILLE PRO MARINER 8 WHITE,1294.78,0,ZAR,1207851
93126,,Sonance,SONANCE GRILLES FOR C6R/C6R SST,1294.78,0,ZAR,1207830
93373,,Sonance,SONANCE HS12T SUB,62668.7,0,ZAR,1207893
93361,,Sonance,SONANCE HYBRID INPUT MODULE (HIM),4479.13,0,ZAR,1207881
93357,,Sonance,SONANCE i10,34959.13,0,ZAR,1207877
93358,,Sonance,SONANCE i12,42728.7,0,ZAR,1207878
93356,,Sonance,SONANCE i8,37330.4348,0,ZAR,1207876
93480,,Sonance,SONANCE IS10,82121.7391,0,ZAR,1207928
93481,,Sonance,SONANCE IS10W,32921.7391,0,ZAR,1207929
93482,,Sonance,SONANCE IS15W,98408.6957,0,ZAR,1207930
93478,,Sonance,SONANCE IS6,41060.8696,0,ZAR,1207926
93479,,Sonance,SONANCE IS8,57347.8261,0,ZAR,1207927
40197,,Sonance,SONANCE IS8T,32429.57,0,ZAR,1207567
93490,,Sonance,SONANCE LARGE IS ENCLOSURE (IS10),7250.43,0,ZAR,1207933
93494,,Sonance,SONANCE LARGE IS SPACE SAVER (IS10),1294.78,0,ZAR,1207937
91708,,Sonance,SONANCE LARGE RECTANGLE ACOUSTIC ENCLOSURE,6732.17,0,ZAR,1207686
92246,,Sonance,SONANCE LARGE RECTANGLE FLEX BRACKET (5 PAIR PER BOX),4142.61,0,ZAR,1207699
92242,,Sonance,SONANCE LARGE RECTANGLE RETROFIT ENCLOSURE,3366.09,0,ZAR,1207696
91900,,Sonance,SONANCE LARGE ROUND ACOUSTIC ENCLOSURE,6732.17,0,ZAR,1207687
92245,,Sonance,SONANCE LARGE ROUND COVERPLATE,2071.3,0,ZAR,1207698
92247,,Sonance,SONANCE LARGE ROUND FLEX BRACKET (5 PAIR PER BOX),4142.61,0,ZAR,1207700
92243,,Sonance,SONANCE LARGE ROUND RETROFIT ENCLOSURE,3366.09,0,ZAR,1207697
70305,,Sonance,SONANCE LAUNCH AM.2 SLEEVE WHITE,6320.87,0,ZAR,1207580
70300,,Sonance,SONANCE LAUNCH AP.5 SLEEVE BLACK works with iPad Pro 9.7 iPad 9.7  iPad Air and iPad Air 2,6290.43,0,ZAR,1207577
70158,,Sonance,SONANCE LAUNCH BASESTATION - BLACK,8427.83,0,ZAR,1207574
70391,,Sonance,SONANCE LAUNCH CASE 10.2 10.5 WHITE - Shipping mid-March 2020,6320.87,0,ZAR,1207587
70170,,Sonance,SONANCE LAUNCH WALLSTATION BLACK,8427.83,0,ZAR,1207576
70142,,Sonance,SONANCE LAUNCH WALLSTATION WHITE,8427.83,0,ZAR,1207573
93371,,Sonance,SONANCE LS12T SUB,62668.7,0,ZAR,1207891
93372,,Sonance,SONANCE LS15T SUB,91154.78,0,ZAR,1207892
93369,,Sonance,SONANCE LS4T SAT,10875.65,0,ZAR,1207889
93382,,Sonance,SONANCE LS4T SAT/LS12T SUB - 8.1 SYSTEM W/ SONAMP DSP 2-750 MKII,191632.17,0,ZAR,1207901
93409,,Sonance,SONANCE LS4T SAT/LS12T SUB - 8.2 SYSTEM W/ SONAMP DSP 2-750 MKII,237209.57,0,ZAR,1207911
93370,,Sonance,SONANCE LS6T SAT,17091.3,0,ZAR,1207890
93410,,Sonance,SONANCE LS6T SAT/LS12T SUB - 6.1 SYSTEM W/ SONAMP DSP 2-750 MKII,191632.17,0,ZAR,1207912
93411,,Sonance,SONANCE LS6T SAT/LS12T SUB - 8.2 SYSTEM W/ SONAMP DSP 2-750 MKII,283304.35,0,ZAR,1207913
93412,,Sonance,SONANCE LS6T SAT/LS15T SUB - 8.1 SYSTEM W/ SONAMP DSP 2-750 MKII,252487.83,0,ZAR,1207914
93383,,Sonance,SONANCE LS6T/LS12T SUB -  4.1 SYSTEM W/ 2 SONAMP DSP 2-750 MKII,253006.09,0,ZAR,1207902
93413,,Sonance,SONANCE LS6T/LS12T SUB - 4.1 SYSTEM W/ 2 SONAMP DSP 2-150 MKII,210192.17,0,ZAR,1207915
71001,,Sonance,SONANCE LUXE BASESTATION SILVER,15801.74,0,ZAR,1207606
71012,,Sonance,SONANCE LUXE CASE AIR 1 I 2 I 9.7 BLACK,12290.43,0,ZAR,1207617
71013,,Sonance,SONANCE LUXE CASE AIR 1 I 2 I 9.7 SILVER,12290.43,0,ZAR,1207618
71003,,Sonance,SONANCE LUXE WALLSTATION BLACK,14046.09,0,ZAR,1207608
71004,,Sonance,SONANCE LUXE WALLSTATION SILVER,14046.09,0,ZAR,1207609
71015,,Sonance,SONANCE LX CASE BLACK works with iPad Air 3rd gen 10.5-inch | iPad 7th gen. 10.2-inch,12290.43,0,ZAR,1207620
71016,,Sonance,SONANCE LX CASE SILVER works with iPad Air 3rd gen 10.5-inch | iPad 7th gen. 10.2-inch,12290.43,0,ZAR,1207621
93149,,Sonance,SONANCE MARINER 54 B,10128.7,0,ZAR,1207834
93159,,Sonance,SONANCE MARINER 54 SST B,9307.83,0,ZAR,1207844
93158,,Sonance,SONANCE MARINER 54 SST W,9307.83,0,ZAR,1207843
93148,,Sonance,SONANCE MARINER 54 W,10128.7,0,ZAR,1207833
93151,,Sonance,SONANCE MARINER 56 B,12319.13,0,ZAR,1207836
93150,,Sonance,SONANCE MARINER 56 W,12319.13,0,ZAR,1207835
93153,,Sonance,SONANCE MARINER 64 B,14782.62,0,ZAR,1207838
93161,,Sonance,SONANCE MARINER 64 SST B,12866.09,0,ZAR,1207846
93160,,Sonance,SONANCE MARINER 64 SST W,12866.09,0,ZAR,1207845
93152,,Sonance,SONANCE MARINER 64 W,14782.61,0,ZAR,1207837
93155,,Sonance,SONANCE MARINER 66 B,18888.7,0,ZAR,1207840
93154,,Sonance,SONANCE MARINER 66 W,18888.7,0,ZAR,1207839
93157,,Sonance,SONANCE MARINER 86 B,24364.35,0,ZAR,1207842
93156,,Sonance,SONANCE MARINER 86 W,25060.8696,0,ZAR,1207841
93303,,Sonance,SONANCE MEDIUM AS PLASTER SHIM,1553.04,0,ZAR,1207855
93489,,Sonance,SONANCE MEDIUM IS ENCLOSURE (IS8 IS10W),5696.52,0,ZAR,1207932
93493,,Sonance,SONANCE MEDIUM IS SPACE SAVER (IS8 IS8T IS10W),1294.78,0,ZAR,1207936
92475,,Sonance,SONANCE MEDIUM LCR FLEX BRACKET,776.52,0,ZAR,1207712
92836,,Sonance,SONANCE MEDIUM LCR RETROFIT ENCLOSURE,1035.65,0,ZAR,1207736
91687,,Sonance,SONANCE MEDIUM RECTANGLE ACOUSTIC ENCLOSURE,5696.52,0,ZAR,1207684
92334,,Sonance,SONANCE MEDIUM RECTANGLE COVERPLATE,1035.65,0,ZAR,1207701
92336,,Sonance,SONANCE MEDIUM RECTANGLE FLEX BRACKET (5 PAIR PER BOX),4142.61,0,ZAR,1207703
92066,,Sonance,SONANCE MEDIUM RECTANGLE MASONRY BRACKET,1294.78,0,ZAR,1207692
92342,,Sonance,SONANCE MEDIUM RECTANGLE RETROFIT ENCLOSURE,1553.04,0,ZAR,1207705
900651,,Sonance,SONANCE MEDIUM RECTANGLE STAPLE TEMPLATE (5 PAIR PER BOX),2330.43,0,ZAR,1207643
91688,,Sonance,SONANCE MEDIUM ROUND ACOUSTIC ENCLOSURE,5696.52,0,ZAR,1207685
92335,,Sonance,SONANCE MEDIUM ROUND COVERPLATE,1035.65,0,ZAR,1207702
92337,,Sonance,SONANCE MEDIUM ROUND FLEX BRACKET (5 PAIR PER BOX),4142.61,0,ZAR,1207704
92343,,Sonance,SONANCE MEDIUM ROUND RETROFIT ENCLOSURE,1553.04,0,ZAR,1207706
901049,,Sonance,SONANCE MEDIUM ROUND STAPLE TEMPLATE (5 PAIR PER BOX),2330.43,0,ZAR,1207644
91903,,Sonance,SONANCE ODVC60 OUTDOOR VOLUME CONTROL,3106.96,0,ZAR,1207688
40196,,Sonance,SONANCE OMNI 6T,13724.35,0,ZAR,1207566
93429,,Sonance,SONANCE PATIO 4.1,55652.1739,0,ZAR,1207920
93430,,Sonance,SONANCE PATIO 4.1 W/SR 2-125,82121.7391,0,ZAR,1207921
93344,,Sonance,SONANCE R1,30816.52,0,ZAR,1207866
92499,,Sonance,SONANCE R1/R1SUR FLEX BRACKET,1553.04,0,ZAR,1207713
92690,,Sonance,SONANCE R1/R1SUR REPLACEMENT GRILLE,2071.3,0,ZAR,1207721
93354,,Sonance,SONANCE R10SUB,30816.52,0,ZAR,1207874
92874,,Sonance,SONANCE R10SUB ENCLOSURE,27708.7,0,ZAR,1207737
93376,,Sonance,SONANCE R10SUB KIT (2x R10SUB 2x R10SUB Enclosures 1x DSP 2-150 MKII),129480.87,0,ZAR,1207895
92894,,Sonance,SONANCE R10SUB REPLACEMENT GRILLE,1294.78,0,ZAR,1207742
93355,,Sonance,SONANCE R12SUB,37031.3,0,ZAR,1207875
92895,,Sonance,SONANCE R12SUB /VPSUB REPLACEMENT GRILLE,1553.04,0,ZAR,1207743
92875,,Sonance,SONANCE R12SUB ENCLOSURE,37031.3,0,ZAR,1207738
93377,,Sonance,SONANCE R12SUB KIT (2x R12SUB 2x R12SUB Enclosures 1x DSP 2-750 MKII),171691.3,0,ZAR,1207896
93351,,Sonance,SONANCE R1C,30816.52,0,ZAR,1207871
92800,,Sonance,SONANCE R1C/R1CSUR FLEX BRACKET,1553.04,0,ZAR,1207731
92882,,Sonance,SONANCE R1C/R1CSUR IN-CEILING REPLACEMENT GRILLE,2330.43,0,ZAR,1207739
93348,,Sonance,SONANCE R1CAB,30816.52,0,ZAR,1207870
93401,,Sonance,SONANCE R1CAB REPLACEMENT GRILLE,1553.04,0,ZAR,1207907
93352,,Sonance,SONANCE R1CSUR,30816.52,0,ZAR,1207872
93345,,Sonance,SONANCE R1SUR,30816.52,0,ZAR,1207867
93346,,Sonance,SONANCE R2,61633.04,0,ZAR,1207868
92500,,Sonance,SONANCE R2/R2SUR FLEX BRACKET,2589.57,0,ZAR,1207714
92691,,Sonance,SONANCE R2/R2SUR REPLACEMENT GRILLE,2330.43,0,ZAR,1207722
93347,,Sonance,SONANCE R2SUR,61633.04,0,ZAR,1207869
93098,,Sonance,SONANCE RACK MOUNT BRACKET FOR 2-100 and DSP 2-150 ACCESSORY KIT,1741.74,0,ZAR,1207815
92888,,Sonance,SONANCE RK10W ROCK WOOFER BROWN,14437.39,0,ZAR,1207741
92887,,Sonance,SONANCE RK10W ROCK WOOFER GRANITE,14437.39,0,ZAR,1207740
92744,,Sonance,SONANCE RK63 BROWN,11812.17,0,ZAR,1207727
92743,,Sonance,SONANCE RK63 GRANITE,11812.17,0,ZAR,1207726
92746,,Sonance,SONANCE RK83 BROWN,18900,0,ZAR,1207729
92745,,Sonance,SONANCE RK83 GRANITE,26808.6957,0,ZAR,1207728
92926,,Sonance,SONANCE ROUND SURFACE MOUNT,1035.65,0,ZAR,1207746
93057,,Sonance,SONANCE ROUTER TEMPLATE AS  DISCREET RS (Two templates per carton-each template has round & square,4660.87,0,ZAR,1207797
93058,,Sonance,SONANCE ROUTER TEMPLATE AS  MEDIUM RS  (Two templates per carton-each template has round & square,4660.87,0,ZAR,1207798
93111,,Sonance,SONANCE SB46 A-J HARDWARE POUCHES,620.87,0,ZAR,1207817
93425,,Sonance,SONANCE SB46-55,45577.39,0,ZAR,1207916
93426,,Sonance,SONANCE SB46-65,45577.39,0,ZAR,1207917
93427,,Sonance,SONANCE SB46-75,51273.91,0,ZAR,1207918
93428,,Sonance,SONANCE SB46-85,51273.91,0,ZAR,1207919
93087,,Sonance,SONANCE SB46L,51273.91,0,ZAR,1207807
93115,,Sonance,SONANCE SB46L COMPLETE HARDWARE KIT,7509.57,0,ZAR,1207821
93113,,Sonance,SONANCE SB46L GRILLE SYSTEM WITH SCREWS,6732.17,0,ZAR,1207819
93086,,Sonance,SONANCE SB46M,45577.39,0,ZAR,1207806
93114,,Sonance,SONANCE SB46M COMPLETE HARDWARE KIT,6732.17,0,ZAR,1207820
93112,,Sonance,SONANCE SB46M GRILLE SYSTEM WITH SCREWS,6214.78,0,ZAR,1207818
70169,,Sonance,SONANCE SECURTIY PACK,752.17,0,ZAR,1207575
