odoo_id,sku,display_name,list_price,standard_price
15290,SHA-T8FT7PK-00,[SHA-T8FT7PK-00] SHADE TUBE 8FT 7 PACK,9686.96,7749.57
15201,REM-1100I-00,[REM-1100I-00] SINGLE ROOM REMOTE TOUCH SCREEN END OF LIFE,14362.61,8617.57
15288,SHA-POWSINGLE-00,[SHA-POWSINGLE-00] SINGLE SHADE POWER SUPPLY,4020.87,2412.53
15295,S-LCRDM-MK2,[S-LCRDM-MK2] SKETCH LCR-DM MK2,21254.78,12752.87
15027,CLI-SLAB1-00,[CLI-SLAB1-00] SLAB REMOTE SENSOR,2969.57,1781.74
15156,MNT-STUDIO55WS-TV-00,[MNT-STUDIO55WS-TV-00] SMART AUDIO SOUNDBAR TV MOUNT,1969.57,1378.7
15189,PKG-SASWSUB2B-00,[PKG-SASWSUB2B-00] SMART AUDIO SOUNDBAR WITH 2 WISA SUBS (BLACK),67670.43,47369.31
15190,PKG-SASWSUB2W-00,[PKG-SASWSUB2W-00] SMART AUDIO SOUNDBAR WITH 2 WISA SUBS (WHITE),67670.43,47369.31
15187,PKG-SASWSUB1B-00,[PKG-SASWSUB1B-00] SMART AUDIO SOUNDBAR WITH WISA SUB (BLACK),54136.52,37895.57
15188,PKG-SASWSUB1W-00,[PKG-SASWSUB1W-00] SMART AUDIO SOUNDBAR WITH WISA SUB (WHITE),54136.52,37895.57
15133,HST-STUDIO55WS-SUR-00,[HST-STUDIO55WS-SUR-00] SMART AUDIO WISA SOUNDBAR 55,37791.3,26453.92
15134,HST-STUDIO55WS-SUR-10,[HST-STUDIO55WS-SUR-10] SMART AUDIO WISA SOUNDBAR 55,43605.22,30523.66
15298,SPK-S1WSB-00,[SPK-S1WSB-00] SMART AUDIO WISA SUB 1 (BLACK),21862.61,15303.83
15299,SPK-S1WSW-00,[SPK-S1WSW-00] SMART AUDIO WISA SUB 1 (WHITE),21862.61,15303.83
15301,SPK-SUR3WSB-00,[SPK-SUR3WSB-00] SMART AUDIO WISA SURROUND SPEAKERS (BLACK),21862.61,15303.83
15302,SPK-SUR3WSW-00,[SPK-SUR3WSW-00] SMART AUDIO WISA SURROUND SPEAKERS (WHITE),21862.61,15303.83
15292,SHR-2000-00,[SHR-2000-00] SMART HOST RACK MOUNTABLE,11869.57,7121.74
15306,SSC-P025-11,[SSC-P025-11] SMARTCONTROL 25 WITH POE,62675.65,37605.4
15221,SEM-150A1-00,[SEM-150A1-00] SMARTENERGY SENSOR 150A (1 PACK),3446.96,2757.57
15222,SEM-150A5-00,[SEM-150A5-00] SMARTENERGY SENSOR 150A (5 PACK),17235.65,13788.53
15219,SEM-020A5-00,[SEM-020A5-00] SMARTENERGY SENSOR 20A (5 PACK),5375.65,4300.53
15224,SEM-250A1-00,[SEM-250A1-00] SMARTENERGY SENSOR 250A (1 PACK),3446.96,2757.57
15225,SEM-400A1-00,[SEM-400A1-00] SMARTENERGY SENSOR 400A (1 PACK),3446.96,2757.57
15220,SEM-050A5-00,[SEM-050A5-00] SMARTENERGY SENSOR 50A (5 PACK),8617.39,6893.92
15226,SEM-600A1-00,[SEM-600A1-00] SMARTENERGY SENSOR 600A (1 PACK),3446.96,2757.57
15227,SEM-VT01-00,[SEM-VT01-00] SMARTENERGY VOLTAGE SENSOR,4308.7,3446.96
15125,HCX-SLN501-00,[HCX-SLN501-00] SMARTLINK HDBASET EXTENDER SET,10852.17,6511.31
13239,M21F-90S,[M21F-90S] SNGLE RIGHT ANGLE RCA ADAPTER,738.26,0
16593,93542,[93542] SONAMP DSP 2-150 MKIII,44800,26880
14313,93171,[93171] SONAMP DSP 8-130 MKII EU,84616.52,50769.92
14252,93050,[93050] SONANCE 1/2IN GYP MP AS  MEDIUM SQUARE,9063.48,5438.09
14247,93045,[93045] SONANCE 1/2IN GYP MP AS DISCREET ROUND,6214.78,3728.87
14248,93046,[93046] SONANCE 1/2IN GYP MP AS DISCREET SQUARE,6214.78,3728.87
14251,93049,[93049] SONANCE 1/2IN GYP MP AS MEDIUM ROUND,9063.48,5438.09
14205,92925,[92925] SONANCE 19 GROUND STAKE,1812.17,1087.31
14253,93051,[93051] SONANCE 5/8IN GYP MP AS  MEDIUM ROUND,9063.48,5438.09
14254,93052,[93052] SONANCE 5/8IN GYP MP AS  MEDIUM SQUARE,9063.48,5438.09
14249,93047,[93047] SONANCE 5/8IN GYP MP AS DISCREET ROUND,6214.78,3728.87
14250,93048,[93048] SONANCE 5/8IN GYP MP AS DISCREET SQUARE,6214.78,3728.87
14255,93053,[93053] SONANCE 5/8IN SOLID SURFACE  AS DISCREET RS (One mounting platform for both round & square),6214.78,3728.87
14256,93055,[93055] SONANCE 5/8IN SOLID SURFACE  AS MEDIUM RS (One mounting platform for both round & square),9063.48,5438.09
14204,92924,[92924] SONANCE 9 GROUND STAKE,620.87,372.53
14259,93065,[93065] SONANCE AS DISCREET GRILLE ROUND,620.87,372.53
14260,93066,[93066] SONANCE AS DISCREET GRILLE SQUARE,620.87,372.53
14261,93069,[93069] SONANCE AS MEDIUM GRILLE ROUND,1035.65,621.4
14262,93070,[93070] SONANCE AS MEDIUM GRILLE SQUARE,1035.65,621.4
14243,93041,[93041] SONANCE AS38RS (Includes round & square grille),9580.87,5748.53
14244,93042,[93042] SONANCE AS68RS (Includes round & square grille),15019.13,9011.48
14169,92446,[92446] SONANCE ASAP3D SE,14730.43,8838.27
14263,93073,[93073] SONANCE ASBPC3RS,4660.87,2796.53
14319,93335,[93335] SONANCE ASBPC3RS TL RING AND GRILLES - Required for all kits listed above,1553.04,931.83
14264,93074,[93074] SONANCE ASBPC6RS  (Includes round & square grille),4660.87,2796.53
14245,93043,[93043] SONANCE BPS6 SUBWOOFER (Must be installed prior to drywall),25895.65,15537.4
14316,93324,[93324] SONANCE BPS6 THINLINE SUB,33923.48,20354.09
14347,93367,[93367] SONANCE BPS6 TL SLOT CONNECTOR W/TRUFIG,18645.22,11187.14
14246,93044,[93044] SONANCE BPS8 SUBWOOFER (Must be installed prior to drywall),33923.48,20354.09
14288,93124,[93124] SONANCE C6R,5696.52,3417.92
14289,93125,[93125] SONANCE C6R SST,3625.22,2175.14
14136,72352,[72352] SONANCE CONNECT PRO BaseStation Black,8778.26,6144.79
14124,72300,[72300] SONANCE CONNECT PRO Case 10.2 Black for iPad 10.2-inch 9th gen|8th gen |7th gen,8778.26,6144.79
15476,72350,[72350] SONANCE CONNECT PRO WallStation Black,8778.26,6144.79
14339,93359,[93359] SONANCE D8 BLACK,45318.26,27190.96
14354,93374,[93374] SONANCE D8 WHITE,45318.26,27190.96
14276,93099,[93099] SONANCE DIGITAL INPUT MODULE (DIM),4479.13,2687.48
14394,93491,[93491] SONANCE DISC SYSTEM DEPTH SENSING GAUGE FOR IS SPEAKERS,19940,11964
14314,93302,[93302] SONANCE DOS PLASTER SHIM,1553.04,931.83
14194,92808,[92808] SONANCE FIRE-RATED LISTED DEEP BACKCAN,3106.96,1864.18
14193,92807,[92807] SONANCE FIRE-RATED LISTED SHALLOW BACKCAN,3106.96,1864.18
14308,93163,[93163] SONANCE GRILLE PRO MARINER 5.25 BLACK,1294.78,776.87
14307,93162,[93162] SONANCE GRILLE PRO MARINER 5.25 WHITE,1294.78,776.87
14310,93165,[93165] SONANCE GRILLE PRO MARINER 6.5 BLACK,1294.78,776.87
14309,93164,[93164] SONANCE GRILLE PRO MARINER 6.5 WHITE,1294.78,776.87
14312,93167,[93167] SONANCE GRILLE PRO MARINER 8 BLACK,1294.78,776.87
14311,93166,[93166] SONANCE GRILLE PRO MARINER 8 WHITE,1294.78,776.87
14290,93126,[93126] SONANCE GRILLES FOR C6R/C6R SST,1294.78,776.87
14353,93373,[93373] SONANCE HS12T SUB,62668.7,37601.22
14341,93361,[93361] SONANCE HYBRID INPUT MODULE (HIM),4479.13,2687.48
14388,93480,[93480] SONANCE IS10,64860,38916
14389,93481,[93481] SONANCE IS10W,25943.48,15566.09
14390,93482,[93482] SONANCE IS15W,77831.3,46698.79
14386,93478,[93478] SONANCE IS6,32429.57,19457.74
14387,93479,[93479] SONANCE IS8,45401.74,27241.05
14066,40197,[40197] SONANCE IS8T,32429.57,19457.74
14393,93490,[93490] SONANCE LARGE IS ENCLOSURE (IS10),7250.43,4350.27
14397,93494,[93494] SONANCE LARGE IS SPACE SAVER (IS10),1294.78,776.87
14147,91708,[91708] SONANCE LARGE RECTANGLE ACOUSTIC ENCLOSURE,6732.17,4039.31
14159,92246,[92246] SONANCE LARGE RECTANGLE FLEX BRACKET (5 PAIR PER BOX),4142.61,2485.57
14156,92242,[92242] SONANCE LARGE RECTANGLE RETROFIT ENCLOSURE,3366.09,2019.66
14148,91900,[91900] SONANCE LARGE ROUND ACOUSTIC ENCLOSURE,6732.17,4039.31
14158,92245,[92245] SONANCE LARGE ROUND COVERPLATE,2071.3,1242.79
14160,92247,[92247] SONANCE LARGE ROUND FLEX BRACKET (5 PAIR PER BOX),4142.61,2485.57
14157,92243,[92243] SONANCE LARGE ROUND RETROFIT ENCLOSURE,3366.09,2019.66
14075,70305,[70305] SONANCE LAUNCH AM.2 SLEEVE WHITE,6320.87,4424.61
14072,70300,[70300] SONANCE LAUNCH AP.5 SLEEVE BLACK works with iPad Pro 9.7 iPad 9.7  iPad Air and iPad Air 2,6290.43,4403.31
14069,70158,[70158] SONANCE LAUNCH BASESTATION - BLACK,8427.83,5899.48
14082,70391,[70391] SONANCE LAUNCH CASE 10.2 10.5 WHITE - Shipping mid-March 2020,6320.87,4424.61
14071,70170,[70170] SONANCE LAUNCH WALLSTATION BLACK,8427.83,5899.48
14068,70142,[70142] SONANCE LAUNCH WALLSTATION WHITE,8427.83,5899.48
14351,93371,[93371] SONANCE LS12T SUB,62668.7,37601.22
14352,93372,[93372] SONANCE LS15T SUB,91154.78,54692.87
14349,93369,[93369] SONANCE LS4T SAT,10875.65,6525.4
14361,93382,[93382] SONANCE LS4T SAT/LS12T SUB - 8.1 SYSTEM W/ SONAMP DSP 2-750 MKII,191632.17,114979.31
14371,93409,[93409] SONANCE LS4T SAT/LS12T SUB - 8.2 SYSTEM W/ SONAMP DSP 2-750 MKII,237209.57,142325.74
14350,93370,[93370] SONANCE LS6T SAT,17091.3,10254.79
14372,93410,[93410] SONANCE LS6T SAT/LS12T SUB - 6.1 SYSTEM W/ SONAMP DSP 2-750 MKII,191632.17,114979.31
14373,93411,[93411] SONANCE LS6T SAT/LS12T SUB - 8.2 SYSTEM W/ SONAMP DSP 2-750 MKII,283304.35,169982.61
14374,93412,[93412] SONANCE LS6T SAT/LS15T SUB - 8.1 SYSTEM W/ SONAMP DSP 2-750 MKII,252487.83,151492.7
14362,93383,[93383] SONANCE LS6T/LS12T SUB -  4.1 SYSTEM W/ 2 SONAMP DSP 2-750 MKII,253006.09,151803.66
14375,93413,[93413] SONANCE LS6T/LS12T SUB - 4.1 SYSTEM W/ 2 SONAMP DSP 2-150 MKII,210192.17,126115.31
14101,71001,[71001] SONANCE LUXE BASESTATION SILVER,15801.74,11061.22
14112,71012,[71012] SONANCE LUXE CASE AIR 1 I 2 I 9.7 BLACK,12290.43,8603.31
14113,71013,[71013] SONANCE LUXE CASE AIR 1 I 2 I 9.7 SILVER,12290.43,8603.31
14103,71003,[71003] SONANCE LUXE WALLSTATION BLACK,14046.09,9832.27
14104,71004,[71004] SONANCE LUXE WALLSTATION SILVER,14046.09,9832.27
14115,71015,[71015] SONANCE LX CASE BLACK works with iPad Air 3rd gen 10.5-inch | iPad 7th gen. 10.2-inch,12290.43,8603.31
14116,71016,[71016] SONANCE LX CASE SILVER works with iPad Air 3rd gen 10.5-inch | iPad 7th gen. 10.2-inch,12290.43,8603.31
14294,93149,[93149] SONANCE MARINER 54 B,10128.7,6077.22
14304,93159,[93159] SONANCE MARINER 54 SST B,9307.83,5584.7
14303,93158,[93158] SONANCE MARINER 54 SST W,9307.83,5584.7
14293,93148,[93148] SONANCE MARINER 54 W,10128.7,6077.22
14296,93151,[93151] SONANCE MARINER 56 B,12319.13,7391.48
14295,93150,[93150] SONANCE MARINER 56 W,12319.13,7391.48
14298,93153,[93153] SONANCE MARINER 64 B,14782.61,8869.57
14306,93161,[93161] SONANCE MARINER 64 SST B,12866.09,7719.66
14305,93160,[93160] SONANCE MARINER 64 SST W,12866.09,7719.66
14297,93152,[93152] SONANCE MARINER 64 W,14782.61,8869.57
14300,93155,[93155] SONANCE MARINER 66 B,18888.7,11333.22
14299,93154,[93154] SONANCE MARINER 66 W,18888.7,11333.22
14302,93157,[93157] SONANCE MARINER 86 B,24364.35,14618.61
14301,93156,[93156] SONANCE MARINER 86 W,24364.35,14618.61
16254,93616,[93616] SONANCE MARINER MX62 SST (STEREO SPEAKER),9812.585714285715,6868.81
14315,93303,[93303] SONANCE MEDIUM AS PLASTER SHIM,1553.04,931.83
14392,93489,[93489] SONANCE MEDIUM IS ENCLOSURE (IS8 IS10W),5696.52,3417.92
14396,93493,[93493] SONANCE MEDIUM IS SPACE SAVER (IS8 IS8T IS10W),1294.78,776.87
14172,92475,[92475] SONANCE MEDIUM LCR FLEX BRACKET,776.52,465.92
14196,92836,[92836] SONANCE MEDIUM LCR RETROFIT ENCLOSURE,1035.65,621.4
14145,91687,[91687] SONANCE MEDIUM RECTANGLE ACOUSTIC ENCLOSURE,5696.52,3417.92
14161,92334,[92334] SONANCE MEDIUM RECTANGLE COVERPLATE,1035.65,621.4
14163,92336,[92336] SONANCE MEDIUM RECTANGLE FLEX BRACKET (5 PAIR PER BOX),4142.61,2485.57
14152,92066,[92066] SONANCE MEDIUM RECTANGLE MASONRY BRACKET,1294.78,776.87
14165,92342,[92342] SONANCE MEDIUM RECTANGLE RETROFIT ENCLOSURE,1553.04,931.83
14138,900651,[900651] SONANCE MEDIUM RECTANGLE STAPLE TEMPLATE (5 PAIR PER BOX),2330.43,1398.27
14146,91688,[91688] SONANCE MEDIUM ROUND ACOUSTIC ENCLOSURE,5696.52,3417.92
14162,92335,[92335] SONANCE MEDIUM ROUND COVERPLATE,1035.65,621.4
14164,92337,[92337] SONANCE MEDIUM ROUND FLEX BRACKET (5 PAIR PER BOX),4142.61,2485.57
14166,92343,[92343] SONANCE MEDIUM ROUND RETROFIT ENCLOSURE,1553.04,931.83
14139,901049,[901049] SONANCE MEDIUM ROUND STAPLE TEMPLATE (5 PAIR PER BOX),2330.43,1398.27
14149,91903,[91903] SONANCE ODVC60 OUTDOOR VOLUME CONTROL,3106.96,1864.18
14065,40196,[40196] SONANCE OMNI 6T,13724.35,8234.61
14380,93429,[93429] SONANCE PATIO 4.1,44613.91,26768.35
14381,93430,[93430] SONANCE PATIO 4.1 W/SR 2-125,64673.91,38804.35
14326,93344,[93344] SONANCE R1,30816.52,18489.92
14173,92499,[92499] SONANCE R1/R1SUR FLEX BRACKET,1553.04,931.83
14181,92690,[92690] SONANCE R1/R1SUR REPLACEMENT GRILLE,2071.3,1242.79
14334,93354,[93354] SONANCE R10SUB,30816.52,18489.92
14197,92874,[92874] SONANCE R10SUB ENCLOSURE,27708.7,16625.22
14355,93376,[93376] SONANCE R10SUB KIT (2x R10SUB 2x R10SUB Enclosures 1x DSP 2-150 MKII),129480.87,77688.53
14202,92894,[92894] SONANCE R10SUB REPLACEMENT GRILLE,1294.78,776.87
14335,93355,[93355] SONANCE R12SUB,37031.3,22218.79
14203,92895,[92895] SONANCE R12SUB /VPSUB REPLACEMENT GRILLE,1553.04,931.83
14198,92875,[92875] SONANCE R12SUB ENCLOSURE,37031.3,22218.79
14356,93377,[93377] SONANCE R12SUB KIT (2x R12SUB 2x R12SUB Enclosures 1x DSP 2-750 MKII),171691.3,103014.79
14331,93351,[93351] SONANCE R1C,30816.52,18489.92
14191,92800,[92800] SONANCE R1C/R1CSUR FLEX BRACKET,1553.04,931.83
14199,92882,[92882] SONANCE R1C/R1CSUR IN-CEILING REPLACEMENT GRILLE,2330.43,1398.27
14330,93348,[93348] SONANCE R1CAB,30816.52,18489.92
14367,93401,[93401] SONANCE R1CAB REPLACEMENT GRILLE,1553.04,931.83
14332,93352,[93352] SONANCE R1CSUR,30816.52,18489.92
14327,93345,[93345] SONANCE R1SUR,30816.52,18489.92
14328,93346,[93346] SONANCE R2,61633.04,36979.83
14174,92500,[92500] SONANCE R2/R2SUR FLEX BRACKET,2589.57,1553.74
14182,92691,[92691] SONANCE R2/R2SUR REPLACEMENT GRILLE,2330.43,1398.27
14329,93347,[93347] SONANCE R2SUR,61633.04,36979.83
14275,93098,[93098] SONANCE RACK MOUNT BRACKET FOR 2-100 and DSP 2-150 ACCESSORY KIT,1741.74,1045.05
14201,92888,[92888] SONANCE RK10W ROCK WOOFER BROWN,14437.39,8662.44
14200,92887,[92887] SONANCE RK10W ROCK WOOFER GRANITE,14437.39,8662.44
14187,92744,[92744] SONANCE RK63 BROWN,11812.17,7087.31
14186,92743,[92743] SONANCE RK63 GRANITE,11812.17,7087.31
14189,92746,[92746] SONANCE RK83 BROWN,18900,11340
14188,92745,[92745] SONANCE RK83 GRANITE,18900,11340
14206,92926,[92926] SONANCE ROUND SURFACE MOUNT,1035.65,621.4
14257,93057,[93057] SONANCE ROUTER TEMPLATE AS  DISCREET RS (Two templates per carton-each template has round & square,4660.87,2796.53
14258,93058,[93058] SONANCE ROUTER TEMPLATE AS  MEDIUM RS  (Two templates per carton-each template has round & square,4660.87,2796.53
14277,93111,[93111] SONANCE SB46 A-J HARDWARE POUCHES,620.87,372.53
14376,93425,[93425] SONANCE SB46-55,45577.39,27346.44
14377,93426,[93426] SONANCE SB46-65,45577.39,27346.44
14378,93427,[93427] SONANCE SB46-75,51273.91,30764.35
14379,93428,[93428] SONANCE SB46-85,51273.91,30764.35
14267,93087,[93087] SONANCE SB46L,51273.91,30764.35
14281,93115,[93115] SONANCE SB46L COMPLETE HARDWARE KIT,7509.57,4505.74
14279,93113,[93113] SONANCE SB46L GRILLE SYSTEM WITH SCREWS,6732.17,4039.31
14266,93086,[93086] SONANCE SB46M,45577.39,27346.44
14280,93114,[93114] SONANCE SB46M COMPLETE HARDWARE KIT,6732.17,4039.31
14278,93112,[93112] SONANCE SB46M GRILLE SYSTEM WITH SCREWS,6214.78,3728.87
14070,70169,[70169] SONANCE SECURTIY PACK,752.17,526.53
14385,93436,[93436] SONANCE SGS 4 SAT PACK,41320,24792
14382,93432,[93432] SONANCE SGS 8.1 SYSTEM (8 - SATS 1 - SUB),115278.26,69166.96
14383,93433,[93433] SONANCE SGS 8.1 SYSTEM w/SR 2-125 AMP (8 - SATS 1 - SUB 1 - 2-125 AMP),131746.96,79048.18
14384,93435,[93435] SONANCE SGS SUB,32936.52,19761.92
14391,93488,[93488] SONANCE SMALL IS ENCLOSURE (IS6),4401.74,2641.05
14395,93492,[93492] SONANCE SMALL IS SPACE SAVER (IS6),1294.78,776.87
14170,92470,[92470] SONANCE SMALL RECTANGLE FLEX BRACKET (5 PAIR PER BOX),4142.61,2485.57
14153,92067,[92067] SONANCE SMALL RECTANGLE MASONRY BRACKET,1035.65,621.4
14167,92442,[92442] SONANCE SMALL RECTANGLE RETROFIT ENCLOSURE,1294.78,776.87
14171,92471,[92471] SONANCE SMALL ROUND FLEX BRACKET (5 PAIR PER BOX),4142.61,2485.57
14168,92443,[92443] SONANCE SMALL ROUND RETROFIT ENCLOSURE,1294.78,776.87
14272,93092,[93092] SONANCE SONAMP 12-50,38820,23292
14271,93091,[93091] SONANCE SONAMP 2-100,24886.96,14932.18
14357,93378,[93378] SONANCE SONAMP DSP 2-150 MKII,25326.96,15196.18
14358,93379,[93379] SONANCE SONAMP DSP 2-750 MKII,46570.43,27942.27
14317,93331,[93331] SONANCE SONAMP DSP 8-130 MKII,84616.52,50769.92
14292,93135,[93135] SONANCE SONARRAY SR 2-125,22723.48,13634.09
14140,91368,[91368] SONANCE SS4,3106.96,1864.18
14150,91931,[91931] SONANCE SS4VC,10358.26,6214.96
14141,91369,[91369] SONANCE SS6,4660.87,2796.53
14151,91932,[91932] SONANCE SS6VC,12429.57,7457.74
14083,70700,[70700] SONANCE SURFACE MOUNT BEZEL BLACK works with iPad Mini 3 Mini 2 and Mini - While Supplies Last,11587.83,8111.48
14270,93089-Single,[93089-Single] SONANCE Single VP80R,8473.04,5083.83
14342,93362,[93362] SONANCE THINLINE 1/2 ROUND GYPSUM MOUNTING PLATFORM,9322.61,5593.57
14363,93386,[93386] SONANCE THINLINE 1/2 ROUND GYPSUM MOUNTING PLATFORM W/BPS6 THINLINE SUB KIT,42986.96,25792.18
14343,93363,[93363] SONANCE THINLINE 1/2 SQUARE GYPSUM MOUNTING PLATFORM,9322.61,5593.57
14364,93387,[93387] SONANCE THINLINE 1/2 SQUARE GYPSUM MOUNTING PLATFORM W/BPS6 THINLINE SUB KIT,42986.96,25792.18
14344,93364,[93364] SONANCE THINLINE 5/8 ROUND GYPSUM MOUNTING PLATFORM,9322.61,5593.57
14365,93388,[93388] SONANCE THINLINE 5/8 ROUND GYPSUM MOUNTING PLATFORM W/BPS6 THINLINE SUB KIT,42986.96,25792.18
14345,93365,[93365] SONANCE THINLINE 5/8 SQUARE GYPSUM MOUNTING PLATFORM,9322.61,5593.57
14366,93389,[93389] SONANCE THINLINE 5/8 SQUARE GYPSUM MOUNTING PLATFORM W/BPS6 THINLINE SUB KIT,42986.96,25792.18
14346,93366,[93366] SONANCE THINLINE SOLID SURFACE BPC,9322.61,5593.57
14291,93127,[93127] SONANCE TOGGLE FEET FOR C6R/C6R SST,258.26,154.96
14207,92927,[92927] SONANCE TREE/SURFACE MOUNT JUNCTION BOX,1294.78,776.87
14142,91497,[91497] SONANCE VC30R DECORA WHITE (BOXED),1294.78,776.87
14143,91505,[91505] SONANCE VC60R WHITE (BOXED),1812.17,1087.31
14154,92158,[92158] SONANCE VC60RIM WHITE,2071.3,1242.79
14144,91521,[91521] SONANCE VC60S SLIDER WHITE (BOXED),2589.57,1553.74
14155,92161,[92161] SONANCE VC60SIM WHITE,2071.3,1242.79
14282,93117,[93117] SONANCE VP38R,9580.87,5748.53
14287,93122,[93122] SONANCE VP3R GRILLE,1035.65,621.4
14284,93119,[93119] SONANCE VP3R ROUND FLEX BRACKETS,4142.61,2485.57
14285,93120,[93120] SONANCE VP3SQ ADAPTER W/GRILLE,1035.65,621.4
14286,93121,[93121] SONANCE VP3SQ ADAPTER W/GRILLES - 10 PACK,7768.7,4661.22
14175,92608,[92608] SONANCE VP4 RECTANGLE REPLACEMENT GRILLE,2071.3,1242.79
14208,93000,[93000] SONANCE VP42,8545.22,5127.14
14217,93009,[93009] SONANCE VP42R,8545.22,5127.14
14209,93001,[93001] SONANCE VP46,11393.91,6836.35
14218,93010,[93010] SONANCE VP46R,11393.91,6836.35
14231,93023,[93023] SONANCE VP46R SST/SUR,8286.09,4971.66
14210,93002,[93002] SONANCE VP48,21752.17,13051.31
14219,93011,[93011] SONANCE VP48R,21752.17,13051.31
14176,92609,[92609] SONANCE VP4R ROUND REPLACEMENT GRILLE,2071.3,1242.79
14237,93029,[93029] SONANCE VP4SQ SQUARE ADAPTOR W/ GRILLE  (Grille not compatible with legacy models),1812.17,1087.31
14240,93032,[93032] SONANCE VP4SQ SQUARE ADAPTOR W/ GRILLE (5 PAIR BULK PACK) (Grille not compatible with legacy models),7768.7,4661.22
14348,93368,[93368] SONANCE VP52R UTL,10617.39,6370.44
14192,92806,[92806] SONANCE VP6 LCR REPLACEMENT GRILLE,2071.3,1242.79
14177,92611,[92611] SONANCE VP6 RECTANGLE  REPLACEMENT GRILLE,2071.3,1242.79
14195,92812,[92812] SONANCE VP6 RECTANGLE REPLACEMENT EXTREME GRILLE,3625.22,2175.14
14268,93088,[93088] SONANCE VP60R,8026.96,4816.18
14211,93003,[93003] SONANCE VP62,10099.13,6059.48
14236,93028,[93028] SONANCE VP62 LCR,8026.96,4816.18
14220,93012,[93012] SONANCE VP62R,10099.13,6059.48
14232,93024,[93024] SONANCE VP62R SST/SUR,8026.96,4816.18
14230,93022,[93022] SONANCE VP62R SST/SUR TL,9322.61,5593.57
14228,93020,[93020] SONANCE VP62R TL,10099.13,6059.48
14221,93013,[93013] SONANCE VP64R,12170.43,7302.27
14190,92751,[92751] SONANCE VP65 XT,19940,11964
14212,93004,[93004] SONANCE VP66,15278.26,9166.96
14265,93084,[93084] SONANCE VP66 LCR,15019.13,9011.48
14235,93027,[93027] SONANCE VP66 SST/SUR,10358.26,6214.96
14227,93019,[93019] SONANCE VP66 TL,15278.26,9166.96
14222,93014,[93014] SONANCE VP66R,15278.26,9166.96
14233,93025,[93025] SONANCE VP66R SST/SUR,10358.26,6214.96
14229,93021,[93021] SONANCE VP66R TL,15278.26,9166.96
14213,93005,[93005] SONANCE VP68,27190.43,16314.27
14223,93015,[93015] SONANCE VP68R,27190.43,16314.27
14178,92612,[92612] SONANCE VP6R ROUND REPLACEMENT GRILLE,2071.3,1242.79
14238,93030,[93030] SONANCE VP6SQ SQUARE ADAPTOR W/ GRILLE  (Grille not compatible with legacy models),2071.3,1242.79
14241,93033,[93033] SONANCE VP6SQ SQUARE ADAPTOR W/ GRILLE (5 PAIR BULK PACK)  (Grille not compatible with legacy models,9322.61,5593.57
14179,92614,[92614] SONANCE VP8 RECTANGLE REPLACEMENT GRILLE,2071.3,1242.79
14269,93089,[93089] SONANCE VP80R,10099.13,6059.48
14214,93006,[93006] SONANCE VP82,20975.65,12585.4
14224,93016,[93016] SONANCE VP82R,20975.65,12585.4
14184,92741,[92741] SONANCE VP85RW - ROUND,9322.61,5593.57
14185,92742,[92742] SONANCE VP85SW - SQUARE,8866.09,5319.66
14183,92740,[92740] SONANCE VP85W - RECTANGLE,9322.61,5593.57
14215,93007,[93007] SONANCE VP86,30816.52,18489.92
14225,93017,[93017] SONANCE VP86R,30816.52,18489.92
14234,93026,[93026] SONANCE VP86R SST/SUR,18903.48,11342.09
14216,93008,[93008] SONANCE VP88,53863.48,32318.09
14226,93018,[93018] SONANCE VP88R,54381.74,32629.05
14180,92615,[92615] SONANCE VP8R ROUND REPLACEMENT GRILLE,2071.3,1242.79
14242,93034,[93034] SONANCE VP8SQ SQUARE ADAPTOR W/ GRILLE (5 PAIR BULK PACK)  (Grille not compatible with legacy models,10875.65,6525.4
14239,93031,[93031] SONANCE VP8SQ SQUARE ADAPTOR W/ GRILLE (Grille not compatible with legacy models),2589.57,1553.74
14283,93118,[93118] SONANCE VPBPC3R,2071.3,1242.79
14318,93334,[93334] SONANCE VPBPC3R TL,2071.3,1242.79
14273,93096,[93096] SONANCE VPBPC4R (Includes round grille only - square adaptor and grille sold separately),2071.3,1242.79
14274,93097,[93097] SONANCE VPBPC6R (Includes round grille only - square adaptor and grille sold separately),2847.83,1708.7
14333,93353,[93353] SONANCE VPSUB,46094.78,27656.87
14320,93338,[93338] SONANCE VPXT6,18645.22,11187.14
14370,93408,[93408] SONANCE VPXT6 RECTANGLE REPLACEMENT GRILLE,3106.96,1864.18
14321,93339,[93339] SONANCE VPXT6R,18645.22,11187.14
14368,93406,[93406] SONANCE VPXT6R REPLACEMENT GRILLE,3106.96,1864.18
14322,93340,[93340] SONANCE VPXT6R SST,12170.43,7302.27
14359,93380,[93380] SONANCE VPXT6SQ SQUARE ADAPTER W/GRILLE (5 PAIR),15278.26,9166.96
14324,93342,[93342] SONANCE VPXT6SQ SQUARE ADAPTER W/GRILLE (PAIR),3106.96,1864.18
14323,93341,[93341] SONANCE VPXT8R,24860,14916
14369,93407,[93407] SONANCE VPXT8R EXTREME ROUND GRILLE,4660.87,2796.53
14325,93343,[93343] SONANCE VPXT8SQ SQUARE ADAPTER W/GRILLE,4660.87,2796.53
14360,93381,[93381] SONANCE VPXT8SQ SQUARE ADAPTER W/GRILLE - (5 PAIR),23046.96,13828.18
