sku,product_name,brand,wequote_sell_price_zar,odoo_sales_price_zar,price_diff_wequote_minus_odoo,odoo_cost_price_zar,wequote_msrp_zar,status
S809WH,S809 WHITE,Jamo,11739.13,11739.13,0.0,8217.39,0.0,Matched - price identical
S810SUBBL,S810 Sub Black,Jamo,5216.52,5216.52,0.0,3651.57,0.0,Matched - price identical
S810SUBWA,S810 Sub Walnut,Jamo,5216.52,5216.52,0.0,3651.57,0.0,Matched - price identical
S810SUBWH,S810 SUB WHITE,Jamo,5216.52,5216.52,0.0,3651.57,0.0,Matched - price identical
S81CENBL,S81 CEN BLACK,Jamo,3121.74,3121.74,0.0,2185.22,0.0,Matched - price identical
S81CENWA,S81 CEN WALNUT,Jamo,3121.74,3121.74,0.0,2185.22,0.0,Matched - price identical
S81CENWH,S81 CEN WHITE,Jamo,3121.74,3121.74,0.0,2185.22,0.0,Matched - price identical
S83CENBL,S83 CEN BLACK,Jamo,3469.57,3469.57,0.0,2428.7,0.0,Matched - price identical
S83CENWA,S83 CEN WALNUT,Jamo,3469.57,3469.57,0.0,2428.7,0.0,Matched - price identical
S83CENWH,S83 CEN WHITE,Jamo,3469.57,3469.57,0.0,2428.7,0.0,Matched - price identical
S8ATMBL,S8 ATM BLACK,Jamo,3208.7,3208.7,0.0,2586.22,0.0,Matched - price identical
S8ATMWA,S8 ATM WALNUT,Jamo,4346.96,4346.96,0.0,2246.09,0.0,Matched - price identical
S8ATMWH,S8 ATM WHITE,Jamo,4346.96,4346.96,0.0,2246.09,0.0,Matched - price identical
SAK-1000-00,SERIAL CONTROL TERMINATION ADAPTER KIT,SAVANT,1493.04,1493.04,0.0,895.83,0.0,Matched - price identical
SAV-Cinema,S2 HOST WITH PRO REMOTE X2,SAVANT,84178.26,84178.26,0.0,0.0,0.0,Matched - price identical
SAV-S12,"S12 HOST, PLUS RUNTIME",SAVANT,40176.52,40176.52,0.0,24105.92,0.0,Matched - price identical
SAV-S12VIDEO,"S12 HOST, PLUS RUNTIME, 3RD PART VIDEO PACKAGE",SAVANT,46330.43,46330.43,0.0,27798.27,0.0,Matched - price identical
SAV-S2,"S2 HOST, PLUS RUNTIME",SAVANT,19790.43,19790.43,0.0,11874.27,0.0,Matched - price identical
SAV-S2REM,"S2 HOST, PLUS RUNTIME, PLUS REM-4000",SAVANT,37849.57,37849.57,0.0,22709.74,0.0,Matched - price identical
SAVA1001,SAVA 1001 SMART AV BLUETOOTH,Vogels,1852.17,1852.17,0.0,1296.52,0.0,Matched - price identical
SAVA1014,SAVA 1014 SMART AV REMOTE EXTENDER,Vogels,1852.17,1852.17,0.0,1296.52,0.0,Matched - price identical
SAVA1021,SAVA 1021 SMART AV CONVERTER AV  TO  HDMI,Vogels,1617.39,1617.39,0.0,1132.17,0.0,Matched - price identical
SAVA1022,SAVA 1022 SMART AV WIRELESS HDMI,Vogels,5773.91,5773.91,0.0,4041.74,0.0,Matched - price identical
SAVA1026,SAVA 1026 SMART AV 4K HDMI SWITCH,Vogels,1852.17,1852.17,0.0,1296.52,0.0,Matched - price identical
SAVA1031,SAVA 1031 SMART AV CONVERTER COAX TOS,Vogels,1043.48,1043.48,0.0,730.43,0.0,Matched - price identical
SAVA1041,SAVA 1041 SMART AV CONVERTER DIG  TO  STEREO,Vogels,1382.61,1382.61,0.0,967.83,0.0,Matched - price identical
SCM,Screen miscellaneous,Adeo Screens,8822.61,8822.61,0.0,7058.09,0.0,Matched - price identical
SEM-020A5-00,SMARTENERGY SENSOR 20A (5 PACK),SAVANT,5375.65,5375.65,0.0,4300.53,0.0,Matched - price identical
SEM-050A5-00,SMARTENERGY SENSOR 50A (5 PACK),SAVANT,8617.39,8617.39,0.0,6893.92,0.0,Matched - price identical
SEM-150A1-00,SMARTENERGY SENSOR 150A (1 PACK),SAVANT,3446.96,3446.96,0.0,2757.57,0.0,Matched - price identical
SEM-150A5-00,SMARTENERGY SENSOR 150A (5 PACK),SAVANT,17235.65,17235.65,0.0,13788.53,0.0,Matched - price identical
SEM-2015-00,POWER SYSTEM MONITOR,SAVANT,14837.39,14837.39,0.0,11869.92,0.0,Matched - price identical
SEM-250A1-00,SMARTENERGY SENSOR 250A (1 PACK),SAVANT,3446.96,3446.96,0.0,2757.57,0.0,Matched - price identical
SEM-400A1-00,SMARTENERGY SENSOR 400A (1 PACK),SAVANT,3446.96,3446.96,0.0,2757.57,0.0,Matched - price identical
SEM-600A1-00,SMARTENERGY SENSOR 600A (1 PACK),SAVANT,3446.96,3446.96,0.0,2757.57,0.0,Matched - price identical
SEM-VT01-00,SMARTENERGY VOLTAGE SENSOR,SAVANT,4308.7,4308.7,0.0,3446.96,0.0,Matched - price identical
SEN-OCC24V-00,OCCUPANCY SENSOR 24V CONTACT,SAVANT,4924.35,4924.35,0.0,3447.05,0.0,Matched - price identical
SFL-RING1-00,SAVANT RING LICENCE,SAVANT,1245.22,1245.22,0.0,747.14,0.0,Matched - price identical
SFP-GLC-LH-SM,ENGENIUS SFP Module - gigabit - Single Mode Fiber 10k Multimode Fiber 550m,EnGenius,731.3,731.3,0.0,511.92,0.0,Matched - price identical
SFP-GLC-SX-MM,EnGenius SFP Module - gigabit - Single Mode Fiber,EnGenius,731.3,731.3,0.0,511.92,0.0,Matched - price identical
SGBAN100120S,Audioquest SG100 SureGrip Silver Banana Plugs 120,AudioQuest,19913.04,19913.04,0.0,13939.13,0.0,Matched - price identical
SHA-B1BA-00,INSIDE/JAMB MOUNT: IDLER SIDE (BLACK ALUMINUM),SAVANT,3471.3,3471.3,0.0,2777.05,0.0,Matched - price identical
SHA-B1MINBA-00,INSIDE/JAMB MOUNT(MINI): IDLER SIDE (BLACK ALUMINUM),SAVANT,3916.52,3916.52,0.0,3133.22,0.0,Matched - price identical
SHA-B1MINBK-00,INSIDE/JAMB MOUNT(MINI): IDLER SIDE (BLACK),SAVANT,1798.26,1798.26,0.0,1438.61,0.0,Matched - price identical
SHA-B1MINSA-00,INSIDE/JAMB MOUNT(MINI): IDLER SIDE (SILVER ALUMINUM),SAVANT,3916.52,3916.52,0.0,3133.22,0.0,Matched - price identical
SHA-B1MINWH-00,INSIDE/JAMB MOUNT(MINI): IDLER SIDE (WHITE),SAVANT,1798.26,1798.26,0.0,1438.61,0.0,Matched - price identical
SHA-B1SA-00,INSIDE/JAMB MOUNT: IDLER SIDE (SILVER ALUMINUM),SAVANT,3471.3,3471.3,0.0,2777.05,0.0,Matched - price identical
SHA-B1WH-00,INSIDE/JAMB MOUNT: IDLER SIDE (WHITE),SAVANT,1798.26,1798.26,0.0,1438.61,0.0,Matched - price identical
SHA-B2BA-00,INSIDE/JAMB MOUNT: DRIVE SIDE (BLACK ALUMINUM),SAVANT,3015.65,3015.65,0.0,2412.53,0.0,Matched - price identical
SHA-B2BK-00,INSIDE/JAMB MOUNT: DRIVE SIDE (BLACK),SAVANT,1566.09,1566.09,0.0,1252.87,0.0,Matched - price identical
SHA-B2MANUALBA-00,INSIDE/JAMB MOUNT(MANUAL): DRIVE SIDE (BLACK ALUMINUM),SAVANT,7887.83,7887.83,0.0,6310.27,0.0,Matched - price identical
SHA-B2MANUALSA-00,INSIDE/JAMB MOUNT(MANUAL): DRIVE SIDE (SILVER ALUMINUM),SAVANT,7887.83,7887.83,0.0,6310.27,0.0,Matched - price identical
SHA-B2MANUALWH-00,INSIDE/JAMB MOUNT(MANUAL): DRIVE SIDE (WHITE),SAVANT,3151.3,3151.3,0.0,2521.05,0.0,Matched - price identical
SHA-B2MINBA-00,INSIDE/JAMB MOUNT(MINI): DRIVE SIDE (BLACK ALUMINUM),SAVANT,3916.52,3916.52,0.0,3133.22,0.0,Matched - price identical
SHA-B2MINBK-00,INSIDE/JAMB MOUNT(MINI): DRIVE SIDE (BLACK),SAVANT,1798.26,1798.26,0.0,1438.61,0.0,Matched - price identical
SHA-B2MINSA-00,INSIDE/JAMB MOUNT(MINI): DRIVE SIDE (SILVER ALUMINUM),SAVANT,3916.52,3916.52,0.0,3133.22,0.0,Matched - price identical
SHA-B2MINWH-00,INSIDE/JAMB MOUNT(MINI): DRIVE SIDE (WHITE),SAVANT,1798.26,1798.26,0.0,1438.61,0.0,Matched - price identical
SHA-B2SA-00,INSIDE/JAMB MOUNT: DRIVE SIDE (SILVER ALUMINUM),SAVANT,3015.65,3015.65,0.0,2412.53,0.0,Matched - price identical
SHA-B2WH-00,INSIDE/JAMB MOUNT: DRIVE SIDE (WHITE),SAVANT,1798.26,1798.26,0.0,1438.61,0.0,Matched - price identical
SHA-B3BA-00,FLOATING/OUTSIDE MOUNT: IDLER SIDE (BLACK ALUMINUM),SAVANT,5073.91,5073.91,0.0,4059.14,0.0,Matched - price identical
SHA-B3BK-00,FLOATING/OUTSIDE MOUNT: IDLER SIDE (BLACK),SAVANT,3382.61,3382.61,0.0,2706.09,0.0,Matched - price identical
SHA-B3SA-00,FLOATING/OUTSIDE MOUNT: IDLER SIDE (SILVER ALUMINUM),SAVANT,5073.91,5073.91,0.0,4059.14,0.0,Matched - price identical
SHA-B3WH-00,FLOATING/OUTSIDE MOUNT: IDLER SIDE (WHITE),SAVANT,2937.39,2937.39,0.0,2349.92,0.0,Matched - price identical
SHA-B4BA-00,FLOATING/OUTSIDE MOUNT: DRIVE SIDE (BLACK ALUMINUM),SAVANT,5073.91,5073.91,0.0,4059.14,0.0,Matched - price identical
SHA-B4BK-00,FLOATING/OUTSIDE MOUNT: DRIVE SIDE (BLACK),SAVANT,3382.61,3382.61,0.0,2706.09,0.0,Matched - price identical
SHA-B4MANUALBA-00,FLOATING/OUTSIDE MOUNT(MANUAL): DRIVE SIDE (BLACK ALUMINUM),SAVANT,10700.87,10700.87,0.0,8560.7,0.0,Matched - price identical
SHA-B4MANUALSA-00,FLOATING/OUTSIDE MOUNT(MANUAL): DRIVE SIDE (SILVER ALUMINUM),SAVANT,10700.87,10700.87,0.0,8560.7,0.0,Matched - price identical
SHA-B4SA-00,FLOATING/OUTSIDE MOUNT: DRIVE SIDE (SILVER ALUMINUM),SAVANT,4406.09,4406.09,0.0,3524.87,0.0,Matched - price identical
SHA-B4WH-00,FLOATING/OUTSIDE MOUNT: DRIVE SIDE (WHITE),SAVANT,2937.39,2937.39,0.0,2349.92,0.0,Matched - price identical
SHA-B5BA-00,SHADE COUPLER (BLACK ALUMINUM),SAVANT,6766.09,6766.09,0.0,5412.87,0.0,Matched - price identical
SHA-B5BK-00,SHADE COUPLER (BLACK),SAVANT,3596.52,3596.52,0.0,2877.22,0.0,Matched - price identical
SHA-B5SA-00,SHADE COUPLER (SILVER ALUMINUM),SAVANT,6766.09,6766.09,0.0,5412.87,0.0,Matched - price identical
SHA-B5WBA-00,WIDE COUPLER FOR DUAL MOTOR (BLACK ALUMINUM),SAVANT,9009.57,9009.57,0.0,7207.66,0.0,Matched - price identical
SHA-B5WH-00,SHADE COUPLER (WHITE),SAVANT,3596.52,3596.52,0.0,2877.22,0.0,Matched - price identical
SHA-B5WSA-00,WIDE COUPLER FOR DUAL MOTOR (SILVER ALUMINUM),SAVANT,9009.57,9009.57,0.0,7207.66,0.0,Matched - price identical
SHA-B6BA-00,DUAL MOTOR MOUNT (BLACK ALUMINUM),SAVANT,10772.17,10772.17,0.0,8617.74,0.0,Matched - price identical
SHA-B6SA-00,DUAL MOTOR MOUNT (SILVER ALUMINUM),SAVANT,10772.17,10772.17,0.0,8617.74,0.0,Matched - price identical
SHA-B7CLBA-00,CORNER MOUNT: LEFT IDLER (BLACK ALUMINUM),SAVANT,6302.61,6302.61,0.0,5042.09,0.0,Matched - price identical
SHA-B7CLSA-00,CORNER MOUNT: LEFT IDLER (SILVER ALUMINUM),SAVANT,6302.61,6302.61,0.0,5042.09,0.0,Matched - price identical
SHA-B7CRBA-00,CORNER MOUNT: RIGHT IDLER (BLACK ALUMINUM),SAVANT,6302.61,6302.61,0.0,5042.09,0.0,Matched - price identical
SHA-B7CRSA-00,CORNER MOUNT: RIGHT IDLER (SILVER ALUMINUM),SAVANT,6302.61,6302.61,0.0,5042.09,0.0,Matched - price identical
SHA-B8CLBA-00,CORNER MOUNT: LEFT DRIVE (BLACK ALUMINUM),SAVANT,6302.61,6302.61,0.0,5042.09,0.0,Matched - price identical
SHA-B8CLSA-00,CORNER MOUNT: LEFT DRIVE (SILVER ALUMINUM),SAVANT,6302.61,6302.61,0.0,5042.09,0.0,Matched - price identical
SHA-B8CRBA-00,CORNER MOUNT: RIGHT DRIVE (BLACK ALUMINUM),SAVANT,6302.61,6302.61,0.0,5042.09,0.0,Matched - price identical
SHA-B8CRSA-00,CORNER MOUNT: RIGHT DRIVE (SILVER ALUMINUM),SAVANT,6302.61,6302.61,0.0,5042.09,0.0,Matched - price identical
SHA-C4IN-10,"4"" NEGATIVE REVEAL POCKET",SAVANT,7887.83,7887.83,0.0,6310.27,0.0,Matched - price identical
SHA-C6IN-10,"6"" NEGATIVE REVEAL POCKET",SAVANT,8332.17,8332.17,0.0,6665.74,0.0,Matched - price identical
SHA-CB34-10,POCKET BRACKET KIT,SAVANT,1353.04,1353.04,0.0,1082.44,0.0,Matched - price identical
SHA-CB5-10,POCKET SHADE COUPLER,SAVANT,1798.26,1798.26,0.0,1438.61,0.0,Matched - price identical
SHA-EHBAL10-00,ALUMINUM SHADE BRACKET HANGER BOLT 10 PACK,SAVANT,1263.48,1263.48,0.0,1010.79,0.0,Matched - price identical
SHA-EHBPL10-00,STANDARD SHADE BRACKET HANGER BOLT 10 PACK,SAVANT,1263.48,1263.48,0.0,1010.79,0.0,Matched - price identical
SHA-FBINDCHOICE-01,SAVANT CHOICE FABRIC AND BRACKET BINDER,SAVANT,18780.0,18780.0,0.0,15024.0,0.0,Matched - price identical
SHA-FBINDMERMET-01,MERMET BINDERS FOR SAMPLES OF ALL MERMET FABRIC SAVANT IS OFFERING,SAVANT,8054.78,8054.78,0.0,6443.83,0.0,Matched - price identical
SHA-FBINDVERTILUX-01,VERTILUX BINDERS FOR SAMPLES OF ALL VERTILUX FABRIC SAVANT IS OFFERING,SAVANT,8054.78,8054.78,0.0,6443.83,0.0,Matched - price identical
SHA-MGEIG200-00,GEIGER WIRED MOTOR WITH WIRED CONTROLS,SAVANT,14410.43,14410.43,0.0,8646.27,0.0,Matched - price identical
SHA-MGEIGCTRL-00,WIRED CONTROLLER FOR GEIGER WIRED MOTORS,SAVANT,18019.13,18019.13,0.0,10811.48,0.0,Matched - price identical
SHA-MGEIGSACONV-00,J-GEIGER MOTOR FINISH 10 PACK (SILVER ALUMINUM),SAVANT,5222.61,5222.61,0.0,3133.57,0.0,Matched - price identical
SHA-MGEIGWHCONV-00,J-GEIGER MOTOR FINISH 10 PACK (WHITE),SAVANT,1305.22,1305.22,0.0,783.14,0.0,Matched - price identical
SHA-PMOD5G-00,SHADE POWER MODULE FOR GEIGER WIRED MOTORS,SAVANT,18672.17,18672.17,0.0,11203.31,0.0,Matched - price identical
SHA-POWSINGLE-00,SINGLE SHADE POWER SUPPLY,SAVANT,4020.87,4020.87,0.0,2412.53,0.0,Matched - price identical
SHA-T8FT10PK-00,STANDARD SHADE TUBE -8 FOOT (PACK OF 10),SAVANT,12108.7,12108.7,0.0,9686.96,0.0,Matched - price identical
SHA-T8FT7PK-00,SHADE TUBE 8FT 7 PACK,SAVANT,9686.96,9686.96,0.0,7749.57,0.0,Matched - price identical
SHA-W1000-00,SHADE OR LOW VOLTAGE KEYPAD WIRE 1000FT SPOOL,SAVANT,26160.87,26160.87,0.0,20928.7,0.0,Matched - price identical
SHR-2000-00,SMART HOST RACK MOUNTABLE,SAVANT,11869.57,11869.57,0.0,7121.74,0.0,Matched - price identical
SHR-S2-01,S2 HOST RACK MOUNTABLE,SAVANT,20518.26,20518.26,0.0,12310.96,0.0,Matched - price identical
SIGNALMANAGER,HDMI Signal and Audio Manager,HDANYWHERE,6955.65,6955.65,0.0,4173.39,0.0,Matched - price identical
SKIN-GUARDIAN-BUCK,ORANGE SILICON SKIN FOR THE GUARDIAN CAMERA,ICRealtime,648.7,648.7,0.0,518.96,0.0,Matched - price identical
SKIN-GUARDIAN-PETALS,YELLOW SILICON SKIN FOR THE GUARDIAN CAMERA,ICRealtime,648.7,648.7,0.0,518.96,0.0,Matched - price identical
SKIN-ORBIT-GREY,GREY SILICON SKIN FOR THE ORBIT CAMERA,ICRealtime,741.74,741.74,0.0,593.4,0.0,Matched - price identical
SKIN-ORBIT-ORANGE,ORANGE SILICON SKIN FOR THE ORBIT CAMERA,ICRealtime,741.74,741.74,0.0,593.4,0.0,Matched - price identical
SLIMMAX0.5M,Slimwire MAX 0.5m,HDANYWHERE,346.96,346.96,0.0,208.17,0.0,Matched - price identical
SLIMMAX1M,Slimwire MAX 1.0m,HDANYWHERE,390.43,390.43,0.0,234.26,0.0,Matched - price identical
SLIMMAX2M,Slimwire MAX 2.0m,HDANYWHERE,433.91,433.91,0.0,260.35,0.0,Matched - price identical
SLIMMAX3M,Slimwire MAX HDMI 3m,HDANYWHERE,520.87,520.87,0.0,312.52,0.0,Matched - price identical
SLIMMAX5M,Slimwire MAX HDMI 5m,HDANYWHERE,564.35,564.35,0.0,338.61,0.0,Matched - price identical
SLIMMAX8K0.5M,0.5m 8K Ultra High Speed Slimwire Max (48G),HDANYWHERE,520.87,520.87,0.0,312.52,0.0,Matched - price identical
SLIMMAX8K1M,1m 8K Ultra High Speed Slimwire Max (48G),HDANYWHERE,607.83,607.83,0.0,364.7,0.0,Matched - price identical
SLIMMAX8K2M,2m 8K Ultra High Speed Slimwire Max (48G),HDANYWHERE,868.7,868.7,0.0,521.22,0.0,Matched - price identical
SLIMMAX8K3M,3m 8K Ultra High Speed Slimwire Max (48G),HDANYWHERE,955.65,955.65,0.0,573.39,0.0,Matched - price identical
SLN-44VLC4K-00,4K HDR HDBASET MATRIX SWITCHER 4 X 4,SAVANT,94963.48,94963.48,0.0,56978.09,0.0,Matched - price identical
SLN-88VLC4K-00,4K HDR HDBASET MATRIX SWITCHER 8 X 8,SAVANT,203493.04,203493.04,0.0,122095.83,0.0,Matched - price identical
SOUND1250,SOUND 1250 - Sound Bar Mount,Vogels,817.39,817.39,0.0,0.0,0.0,Matched - price identical
SOUND3200,SOUND 3200 Loudspeaker Wall Mount Black,Vogels,660.87,660.87,0.0,0.0,0.0,Matched - price identical
SOUND3200W,SOUND 3200 Loudspeaker Wall Mount White,Vogels,660.87,660.87,0.0,0.0,0.0,Matched - price identical
SOUND3205B,SOUND 3205 Universal L speaker wall mount Black,Vogels,2781.74,2781.74,0.0,1116.52,0.0,Matched - price identical
SOUND3205W,SOUND 3205 Universal L speaker wall mount White,Vogels,2781.74,2781.74,0.0,0.0,0.0,Matched - price identical
SOUND3305B,SOUND 3305 Universal L speaker floor stand Black,Vogels,4346.96,4346.96,0.0,1669.57,0.0,Matched - price identical
SOUND3305W,SOUND 3305 Universal L speaker floor stand White,Vogels,4346.96,4346.96,0.0,1669.57,0.0,Matched - price identical
SOUND3400,SOUND 3400 Cable Column Mount,Vogels,1243.48,1243.48,0.0,870.43,0.0,Matched - price identical
SOUND3450,SOUND 3450 Soundbar Wall Mount,Vogels,1782.61,1782.61,0.0,1247.83,0.0,Matched - price identical
SOUND3550,SOUND 3550 UNIVERSAL SOUNDBARMOUNT,Vogels,1738.26,1738.26,0.0,777.39,0.0,Matched - price identical
SOUND4113B,SOUND 4113 SONOS PLAY:1/3 table-top stand Black,Vogels,530.43,530.43,0.0,318.26,0.0,Matched - price identical
SOUND4113W,SOUND 4113 SONOS PLAY:1/3 table-top stand White,Vogels,530.43,530.43,0.0,318.26,0.0,Matched - price identical
SOUND4201B,SOUND 4201 Loudspeaker Wall Mount for SONOS ONE/PLAY:1 Black,Vogels,1129.57,1129.57,0.0,677.74,0.0,Matched - price identical
SOUND4201W,SOUND 4201 Loudspeaker Wall Mount for SONOS ONE/PLAY:1 White,Vogels,1129.57,1129.57,0.0,677.74,0.0,Matched - price identical
SOUND4203B,Sound 4203 Sonos Play 3 Wall Mount Black,Vogels,878.26,878.26,0.0,614.78,0.0,Matched - price identical
SOUND4203W,Sound 4203 Sonos Play 3 Wall Mount White,Vogels,878.26,878.26,0.0,526.96,0.0,Matched - price identical
SOUND4301B,SOUND 4301 Loudspeaker Stand for SONOS ONE/PLAY:1 Black,Vogels,2433.91,2433.91,0.0,913.04,0.0,Matched - price identical
SOUND4301W,SOUND 4301 Loudspeaker Stand for SONOS ONE/PLAY:1 White,Vogels,2433.91,2433.91,0.0,913.04,0.0,Matched - price identical
SOUND4303B,SOUND 4303 Sonos Play 3 Floorstand Black,Vogels,1643.48,1643.48,0.0,986.09,0.0,Matched - price identical
SOUND4303W,SOUND 4303 Sonos Play 3 Floorstand White,Vogels,1643.48,1643.48,0.0,986.09,0.0,Matched - price identical
SOUND5201B,SOUND 5201 Denon HEOS 1 wall mount Black,Vogels,773.91,773.91,0.0,464.35,0.0,Matched - price identical
SOUND5201W,SOUND 5201 Denon HEOS 1 wall mount White,Vogels,773.91,773.91,0.0,309.57,0.0,Matched - price identical
SOUND5203B,SOUND 5203 Denon HEOS 3 wall mount Black,Vogels,1017.39,1017.39,0.0,610.43,0.0,Matched - price identical
SOUND5203W,SOUND 5203 Denon HEOS 3 wall mount White,Vogels,101839.0,101839.0,0.0,61103.4,0.0,Matched - price identical
SOUND5313B,SOUND 5313 Denon HEOS 1 / 3 floor stand Black,Vogels,1860.87,1860.87,0.0,1116.52,0.0,Matched - price identical
SOUND5313W,SOUND 5313 Denon HEOS 1 / 3 floor stand White,Vogels,186187.0,186187.0,0.0,744.35,0.0,Matched - price identical
SPEKTOR 1 B,SPEKTOR 1 BLACK BOOKSHELF SPEAKER,Dali,4086.09,4086.09,0.0,2451.65,0.0,Matched - price identical
SPEKTOR 1 WAL,SPEKTOR 1 WALNUT BOOKSHELF SPEAKER,Dali,4086.09,4086.09,0.0,2451.65,0.0,Matched - price identical
SPEKTOR 2 B,SPEKTOR 2 BLACK BOOKSHELF SPEAKER,Dali,6086.09,6086.09,0.0,3651.65,0.0,Matched - price identical
SPEKTOR 2 WAL,SPEKTOR 2 WALNUT BOOKSHELF SPEAKER,Dali,6086.09,6086.09,0.0,3651.65,0.0,Matched - price identical
SPEKTOR 6 B,SPEKTOR 6 BLACK FLOOR STANDING SPEAKER,Dali,13042.61,13042.61,0.0,7825.57,0.0,Matched - price identical
SPEKTOR 6 WAL,SPEKTOR 6 WALNUT FLOOR STANDING SPEAKER,Dali,13042.61,13042.61,0.0,7825.57,0.0,Matched - price identical
SPEKTOR VOK B,SPEKTOR VOKAL BLACK CENTER SPEAKER,Dali,3912.17,3912.17,0.0,2347.3,0.0,Matched - price identical
SPEKTOR VOK WAL,SPEKTOR VOKAL WALNUT CENTER SPEAKER,Dali,3912.17,3912.17,0.0,2347.3,0.0,Matched - price identical
SPK-S1WSB-00,SMART AUDIO WISA SUB 1 (BLACK),SAVANT,21862.61,21862.61,0.0,15303.83,0.0,Matched - price identical
SPK-S1WSW-00,SMART AUDIO WISA SUB 1 (WHITE),SAVANT,21862.61,21862.61,0.0,15303.83,0.0,Matched - price identical
SPK-SUR3STAND-00,STAND FOR SMART AUDIO SURROUND SPEAKERS,SAVANT,7935.65,7935.65,0.0,5554.96,0.0,Matched - price identical
SPK-SUR3WSB-00,SMART AUDIO WISA SURROUND SPEAKERS (BLACK),SAVANT,21862.61,21862.61,0.0,15303.83,0.0,Matched - price identical
SPK-SUR3WSW-00,SMART AUDIO WISA SURROUND SPEAKERS (WHITE),SAVANT,21862.61,21862.61,0.0,15303.83,0.0,Matched - price identical
SPMAX12,Splitter MAX 1x2,HDANYWHERE,2607.83,2607.83,0.0,1564.7,0.0,Matched - price identical
SPMAX14,Splitter MAX 1x4,HDANYWHERE,3999.13,3999.13,0.0,2399.48,0.0,Matched - price identical
SS1WMWW1,Sonos One Wall Mount - White,Sonos,1129.57,1129.57,0.0,903.66,0.0,Matched - price identical
SS1WMWW1BLK,Sonos One Wall Mount - Black,Sonos,1129.57,1129.57,0.0,903.66,0.0,Matched - price identical
SSC-0014-00,SAVANT SMARTCONTROL 14 - SMART CONTROLLER WITH 7 GPIO AND 7 RELAY,SAVANT,16713.04,16713.04,0.0,10027.83,0.0,Matched - price identical
SSC-002485-00,SAVANT SMARTCONTROL RS485 - ETHERNET,SAVANT,16713.04,16713.04,0.0,10027.83,0.0,Matched - price identical
SSC-P025-11,SMARTCONTROL 25 WITH POE,SAVANT,62675.65,62675.65,0.0,37605.4,0.0,Matched - price identical
SSC-W002G-01,SAVANT SMARTCONTROL 2 - WI-FI SMART CONTROLLER WITH 1 GPIO AND 1 RELAY,SAVANT,8206.96,8206.96,0.0,4924.18,0.0,Matched - price identical
SSC-W003I-01,SAVANT SMARTCONTROL 3 - WI-FI SMART CONTROLLER WITH 3 IR,SAVANT,8206.96,8206.96,0.0,4924.18,0.0,Matched - price identical
SSC-W02R-00,SAVANT SMARTCONTROL RS232 - WI-FI SMART CONTROLLER WITH 2 RS232,SAVANT,8206.96,8206.96,0.0,4924.18,0.0,Matched - price identical
SSC-W103I-00,WI-FI IR LEARNING CONTROLLER WITH 3 IR OUTPUTS,SAVANT,9848.7,9848.7,0.0,5909.22,0.0,Matched - price identical
SSC-W485-00,SAVANT SMARTCONTROL RS485 - WI-FI SHADE CONTROLLER WITH 1 RS485,SAVANT,8206.96,8206.96,0.0,4924.18,0.0,Matched - price identical
SSL-S2EMBE-1YR,SAVANT ESSENTIALS 1 YEAR SUBSCRIPTION (S2 OR EMBEDDED),SAVANT,2433.91,2433.91,0.0,1460.35,0.0,Matched - price identical
SSL-SMRTE-1YR,SAVANT ESSENTIALS 1 YEAR SUBSCRIPTION (SMART),SAVANT,8925.22,8925.22,0.0,5355.14,0.0,Matched - price identical
SSL-SUPERPROE-1YR,SAVANT ESSENTIALS 1 YEAR SUBSCRIPTION (SUPER PRO),SAVANT,35703.48,35703.48,0.0,21422.09,0.0,Matched - price identical
SST-OTEMP1-00,OUTDOOR REMOTE TEMPERATURE SENSOR,SAVANT,2412.17,2412.17,0.0,1447.31,0.0,Matched - price identical
SST-TEMP1-00,REMOTE TEMPERATURE SENSOR (FLUSH MOUNT),SAVANT,2297.39,2297.39,0.0,1378.44,0.0,Matched - price identical
STEREO3.5MM,STEREO CABLE 3.5mm To 3.5mm 1m,HDANYWHERE,147.83,147.83,0.0,88.7,0.0,Matched - price identical
STP-MOUNTID-00,STRIP MOUNTING RAIL - INDOOR (5 PACK),SAVANT,2800.0,2800.0,0.0,2240.0,0.0,Matched - price identical
STP-MOUNTOD-00,STRIP MOUNTING RAIL - OUTDOOR (5 PACK),SAVANT,2800.0,2800.0,0.0,2240.0,0.0,Matched - price identical
STP-NEON10MOD-00,NEON LIGHT STRIP - OUTDOOR (10M),SAVANT,19389.57,19389.57,0.0,15511.66,0.0,Matched - price identical
STP-NEONACC-00,NEON ACCESSORY PACK,SAVANT,861.74,861.74,0.0,689.4,0.0,Matched - price identical
STP-TW10MID-00,TUNABLE WHITE LIGHT STRIP - INDOOR (10M),SAVANT,6462.61,6462.61,0.0,5170.09,0.0,Matched - price identical
STP-TWCOUPLER-00,TUNABLE WHITE STRAIGHT COUPLER (10 PACK),SAVANT,322.61,322.61,0.0,258.09,0.0,Matched - price identical
STP-TWJUMPER-00,TUNABLE WHITE JUMPER (10 PACK),SAVANT,430.43,430.43,0.0,344.35,0.0,Matched - price identical
STP-TWT-00,TUNABLE WHITE 3-WAY T COUPLER (10 PACK),SAVANT,1292.17,1292.17,0.0,1033.74,0.0,Matched - price identical
STP-WRGB10MID-00,WRGB LIGHT STRIP - INDOOR (10M),SAVANT,6462.61,6462.61,0.0,5170.09,0.0,Matched - price identical
