sku,description,sales_price,cost
Mogami 8-Channel DB25 to DB25,Mogami 8-Channel DB25 to DB25 Analogue Snake Cable - 2 Meter,4658.38571428571,3260.87
SP8INCH-OS,Monitor Audio 8' (Round) Off Shutter,217.39,150.0
SAX10W,Monitor Audio A10 Satellite (White),9730.43,6714.0
SAXSTB,Monitor Audio A10 Speaker stands (Black),6078.259999999999,5592.0
SAXSTW,Monitor Audio A10 Speaker stands (White),7382.61,6792.0
SAX40B,Monitor Audio A40 LCR (Black),16860.87,11634.0
SAX40W,Monitor Audio A40 LCR (White),16860.87,11634.0
G20PKAWC6SQ,Monitor Audio AWC 6 Square Grille,339.13,312.0
G20PKAWC8SQ,Monitor Audio AWC 8 Square Grille,426.09,392.0
SAWC265,Monitor Audio AWC265 In-ceiling,6426.089999999999,4434.0
SAWC265T2,Monitor Audio AWC265T2 Stereo In-ceiling,8773.91,6054.0
SAWC280,Monitor Audio AWC280 In-ceiling,8773.91,5264.349999999999
SAWC280T2,Monitor Audio AWC280T2 Stereo In-ceiling,10947.83,7554.0
SANTHW10BG,Monitor Audio Anthra W10 (Black),38252.17,26394.0
SANTHW12BG,Monitor Audio Anthra W12 (Black),43469.57,29994.0
SANTHW15BG,Monitor Audio Anthra W15 (Black),56513.04,38994.0
AXSTB,Monitor Audio Apex Floorstand (Black),7382.61,6792.0
SB6G100B,Monitor Audio Bronze 100 (Black),7730.429999999999,6223.0
SB6G100WN,Monitor Audio Bronze 100 (Walnut),7730.429999999999,6223.0
SB6G100W,Monitor Audio Bronze 100 (White),7730.429999999999,6223.0
MASYS1Bpx,Monitor Audio Bronze 100/Denon AVRX1800H 5.1 System (Black),42165.22,36342.25
MASYS1WNpx,Monitor Audio Bronze 100/Denon AVRX1800H 5.1 System (Walnut),42165.22,36342.25
MASYS1Wpx,Monitor Audio Bronze 100/Denon AVRX1800H 5.1 System (White),42165.22,36342.25
SB6G200B,Monitor Audio Bronze 200 (Black),13382.61,10773.0
SB6G200WN,Monitor Audio Bronze 200 (Walnut),13382.61,10773.0
SB6G200W,Monitor Audio Bronze 200 (White),13382.61,10773.0
MASYS2Bpx,Monitor Audio Bronze 200/Denon AVRX1800H 5.1 System (Black),47991.3,41396.25
MASYS2WNpx,Monitor Audio Bronze 200/Denon AVRX1800H 5.1 System (Walnut),47991.3,41396.25
MASYS2Wpx,Monitor Audio Bronze 200/Denon AVRX1800H 5.1 System (White),47991.3,41396.25
SB6G50B,Monitor Audio Bronze 50 (Black),6252.17,5033.0
SB6G50WN,Monitor Audio Bronze 50 (Walnut),6252.17,5033.0
SB6G50W,Monitor Audio Bronze 50 (White),6252.17,5033.0
SB6G500B,Monitor Audio Bronze 500 (Black),18426.09,14833.0
SB6G500WN,Monitor Audio Bronze 500 (Walnut),18426.09,14833.0
SB6G500W,Monitor Audio Bronze 500 (White),18426.09,14833.0
MASYS3Bpx,Monitor Audio Bronze 500/Denon AVRX2800H 5.1 System (Black),55556.520000000004,47913.25
MASYS3WNpx,Monitor Audio Bronze 500/Denon AVRX2800H 5.1 System (Walnut),55556.520000000004,47913.25
MASYS3Wpx,Monitor Audio Bronze 500/Denon AVRX2800H 5.1 System (White),55556.520000000004,47913.25
SB6GAMSB,Monitor Audio Bronze AMS (Black),7208.7,5803.0
SB6GAMSW,Monitor Audio Bronze AMS (White),7208.7,5803.0
SB6GC150B,Monitor Audio Bronze C150 (Black),4165.219999999999,3353.0
SB6GC150WN,Monitor Audio Bronze C150 (Walnut),4165.219999999999,3353.0
SB6GC150W,Monitor Audio Bronze C150 (White),4165.219999999999,3353.0
SB6GFXB,Monitor Audio Bronze FX (Black),7208.7,5803.0
SB6GFXW,Monitor Audio Bronze FX (White),7208.7,5803.0
SB7GOWB,Monitor Audio Bronze On-Wall 7G (Black),5208.69523809524,3646.0866666666698
SB7GOWW,Monitor Audio Bronze On-Wall 7G (White),4739.91428571429,3317.9399999999996
SB6GW10B,Monitor Audio Bronze W10 (Black),12860.87,10353.0
SB6GW10WN,Monitor Audio Bronze W10 (Walnut),12860.87,10353.0
SB6GW10W,Monitor Audio Bronze W10 (White),12860.87,10353.0
SCC165,Monitor Audio C165 In-ceiling,2600.0,1794.0
SCC165T2,Monitor Audio C165T2 Stereo In-ceiling,3208.7,2214.0
SCC180,Monitor Audio C180 In-ceiling,3382.6086999999998,2029.0
SCF230,Monitor Audio CF230 Mini In-ceiling,6513.04,4494.0
CFB3R,Monitor Audio CFB3R Mini In-ceiling Kit,947.8299999999999,872.0
CFB3SQ,Monitor Audio CFB3SQ Mini In-ceiling Kit,947.8299999999999,872.0
IA1254,Monitor Audio CI Amp IA125-4,36252.1739,21751.3
IA1508C,Monitor Audio CI Amp IA1508C,84165.22,58074.0
IA604,Monitor Audio CI Amp IA60-4,24339.13,16794.0
IA6012,Monitor Audio CI Amp IA6012,38773.91,26754.0
IA7502,Monitor Audio CI Amp IA750-2,48252.17,33294.0
IA7504,Monitor Audio CI Amp IA750-4,72860.87000000001,50274.0
G20PKCP8SQ,Monitor Audio CP8 Square Grille,260.87,240.0
SCPC120SW,Monitor Audio CPC120 In-ceiling (S/White,2165.22,1494.0
SCPIW260X,Monitor Audio CPIW260X In-wall,21295.65,14694.0
SCPIW460X,Monitor Audio CPIW460X In-wall,32513.04,22434.0
SCSS230,Monitor Audio CSS230 Slim In-ceiling,6339.129999999999,4374.0
G20PKCT6SQ,Monitor Audio CT 6 Square Grille,139.13,128.0
G20PKCPCT6S,Monitor Audio CT165 Square Grille,186.96,172.0
SCIN100,Monitor Audio Cinergy 100,42165.22,29094.0
SCIN200,Monitor Audio Cinergy 200,65556.52,45234.0
SCIN300,Monitor Audio Cinergy 300,74947.83,51714.0
SCINSUB15,Monitor Audio Cinergy Subwoofer 15,37469.57,25854.0
SCL50B,Monitor Audio Climate 50 Outdoor (Black),8600.0,5934.0
SCL50W,Monitor Audio Climate 50 Outdoor (White),8600.0,5934.0
SCL60B,Monitor Audio Climate 60 Outdoor (Black),10947.83,7554.0
SCL60W,Monitor Audio Climate 60 Outdoor (White),10947.83,7554.0
SCL80B,Monitor Audio Climate 80 Outdoor (Black),14078.26,9714.0
SCL80W,Monitor Audio Climate 80 Outdoor (White),14078.26,9714.0
SCL2MB,Monitor Audio Climate CL2M (3G) (Black),11713.607142857101,8199.525
SCL2MW,Monitor Audio Climate CL2M (3G) (White),10763.857142857101,7534.7
SCL2SB,Monitor Audio Climate CL2S (3G) (Black),10427.328571428601,7299.129999999999
SCLG140BR,Monitor Audio Climate G140 Sat (Brown),7904.349999999999,5454.0
SCLG160BR,Monitor Audio Climate G160 Sat (Brown),10165.220000000001,7014.0
SCLGW10BR,Monitor Audio Climate GW10 Sub (Brown),34252.17,23634.0
SCLGW12BR,Monitor Audio Climate GW12 Sub (Brown),46773.91,32274.0
BCLGMBR,Monitor Audio Climate Garden Sat Mount,726.09,668.0
CLGSPR,Monitor Audio Climate Garden Spike,686.96,632.0
SCSC1L,Monitor Audio Creator C1L In-ceiling,6173.91,3704.3459999999995
SCSC1M,Monitor Audio Creator C1M In-ceiling,5304.349999999999,3660.0
SCSC1S,Monitor Audio Creator C1S In-ceiling,4347.83,3000.0099999999998
SCSC2L,Monitor Audio Creator C2L In-ceiling,7739.129999999999,4643.48
SCSC2LT2X,Monitor Audio Creator C2LT2X In-ceiling,8608.699999999999,5940.0
SCSC2M,Monitor Audio Creator C2M In-ceiling,6782.61,4680.009999999999
SCSC2MT2X,Monitor Audio Creator C2MT2X In-ceiling,7739.129999999999,5340.0
SCSC2S,Monitor Audio Creator C2S In-ceiling,6173.91,4260.0
SCSC3L,Monitor Audio Creator C3L In-ceiling,12869.57,7721.741999999999
SCSC3LA,Monitor Audio Creator C3LA LCRIn-ceiling,16260.87,11220.0
SCSC3M,Monitor Audio Creator C3M In-ceiling,11043.48,7620.0
SCSW1M,Monitor Audio Creator W1M In-wall,6782.61,4680.009999999999
SCSW1ME,Monitor Audio Creator W1ME In-wall,4956.5199999999995,3420.0
SCSW2M,Monitor Audio Creator W2M In-wall,9826.09,6780.0
SCSW3M,Monitor Audio Creator W3M In-wall,17217.39,11879.99
SG6GOWBG,Monitor Audio Gold On-wall (Black),18626.085714285702,13038.26
SG5G100B,Monitor Audio Gold100 Bookshelf (Black),37121.74,25614.0
SG5G100E,Monitor Audio Gold100 Bookshelf (Ebony),37121.74,25614.0
SG5G100WN,Monitor Audio Gold100 Bookshelf (Walnut),37121.74,25614.0
SG5G100W,Monitor Audio Gold100 Bookshelf (White),37121.74,25614.0
SG5G200B,Monitor Audio Gold200 F/Stander (Black),76513.04000000001,52794.0
SG5G200E,Monitor Audio Gold200 F/Stander (Ebony),76513.04000000001,52794.0
SG5G200WN,Monitor Audio Gold200 F/Stander (Walnut),76513.04000000001,52794.0
SG5G200W,Monitor Audio Gold200 F/Stander (White),76513.04000000001,52794.0
SG5G300B,Monitor Audio Gold300 F/Stander (Black),106165.22,73254.0
SG5G300E,Monitor Audio Gold300 F/Stander (Ebony),106165.22,73254.0
SG5G300WN,Monitor Audio Gold300 F/Stander (Walnut),106165.22,73254.0
SG5GC250B,Monitor Audio GoldC250 Centre (Black),28600.0,19734.0
SG5GC250E,Monitor Audio GoldC250 Centre (Ebony),28600.0,19734.0
SG5GC250WN,Monitor Audio GoldC250 Centre (Walnut),28600.0,19734.0
SG5GC250W,Monitor Audio GoldC250 Centre (White),28600.0,19734.0
SG5GFXB,Monitor Audio GoldFX Surround (Black),45034.78,31074.0
SG5GFXE,Monitor Audio GoldFX Surround (Ebony),45034.78,31074.0
SG5GFXWN,Monitor Audio GoldFX Surround (Walnut),45034.78,31074.0
SG5GW12E,Monitor Audio GoldW12 Subwoofer (Ebony),55382.61,38214.0
SG5GW12WN,Monitor Audio GoldW12 Subwoofer (Walnut),55382.61,38214.0
SHYPHNW,Monitor Audio Hyphn Pure Satin White,1434782.61,990000.01
SICS8,Monitor Audio ICS8 In-celing Subwoofer,14947.83,10314.0
IMS4,Monitor Audio IMS4 Music Streamer,44773.91,30894.0
SIV140,Monitor Audio IV140 Invisible In-wall,12513.04,8634.0
IWA250,Monitor Audio IWA250 Subwoofer Amplifier,8513.039999999999,5874.0
IWB10,Monitor Audio IWB10 back box for IWS10,3295.6499999999996,2274.0
IWS10,Monitor Audio IWS10 In-wall Subwoofer,8513.039999999999,5874.0
CFB3KIT,Monitor Audio Mini Inceling Retrofit Kit,947.8299999999999,872.0
SCPPC,Monitor Audio Platinum In-ceiling II,27730.43,19134.0
SP3G100B,Monitor Audio Platinum100 B/Shelf(Black),86947.83,59994.0
SP3G200B,Monitor Audio Platinum200 F/Stand(Black),173904.35,119994.0
SP3G200E,Monitor Audio Platinum200 F/Stand(Ebony),173904.35,119994.0
SP3G300B,Monitor Audio Platinum300 F/Stand(Black),226078.26,155994.0
SP3G300E,Monitor Audio Platinum300 F/Stand(Ebony),226078.26,155994.0
SP3GC250B,Monitor Audio PlatinumC250 Centre(Black),77382.61,53394.0
SPRO80,Monitor Audio Pro80 (Pack of 5),10869.57,7500.0
RADSTW,Monitor Audio Radius  Stand (White),4165.219999999999,3832.0
SRAD390BL,Monitor Audio Radius 390 (Black Gloss),17991.3,12414.0
RADSTBL,Monitor Audio Radius Stand (Black),4165.219999999999,3832.0
SRAD200BL,Monitor Audio Radius200 Centre (Black),5817.389999999999,4014.0
SRAD200SW,Monitor Audio Radius200 Centre (White),5817.389999999999,4014.0
SRAD225BL,Monitor Audio Radius225 LCR (Black),8426.09,5814.0
SRAD225SW,Monitor Audio Radius225 LCR (White),8426.09,5814.0
SRAD270BL,Monitor Audio Radius270 F/Stander(Black),21295.65,14694.0
SRAD270SW,Monitor Audio Radius270 F/Stander(White),21295.65,14694.0
SRAD380SW,Monitor Audio Radius380 Sub (White),14860.87,10254.0
SRAD390SW,Monitor Audio Radius390 Sub (White),17991.3,12414.0
SRAD90BL,Monitor Audio Radius90 Sat (Black),10339.130000000001,7134.0
SRAD90SW,Monitor Audio Radius90 Sat (White),10339.130000000001,7134.0
SRAD1SW,Monitor Audio RadiusONE L/C/R (White),14860.87,10254.0
BSB,Monitor Audio SB  Bracket,600.0,552.0
SB2B,Monitor Audio SB2 Soundbar (Black),13208.7,9114.0
SB3B,Monitor Audio SB3 Soundbar (Black),16513.04,11394.0
SB4B,Monitor Audio SB4 Soundbar (Black),19643.48,13554.0
SSF1BI,Monitor Audio SF 1 In-wall (Black Gloss),14078.26,9714.0
SSF1B,Monitor Audio SF 1 On-wall (Black Gloss),14078.26,9714.0
SSF1W,Monitor Audio SF 1 On-wall (White Gloss),14078.26,9714.0
SSF2WI,Monitor Audio SF 2 In-wall (White Gloss),14078.26,9714.0
SSF2B,Monitor Audio SF 2 On-wall (Black Gloss),14078.26,9714.0
SSF2W,Monitor Audio SF 2 On-wall (White Gloss),14078.26,9714.0
SSF3B,Monitor Audio SF 3 On-Wall (Black Gloss),7121.74,4914.0
SSF3W,Monitor Audio SF3 On-Wall (White),7121.74,4914.0
SWSSIWSPK,Monitor Audio SWS130/230/430 In-wall Box,517.39,356.99
SS7G100BL,Monitor Audio Silver100 B/Shelf (Black),14773.91,10194.0
SS7G100BG,Monitor Audio Silver100 B/Shelf (GBlack),14773.91,10194.0
SS7G100WN,Monitor Audio Silver100 B/Shelf (Walnut),14773.91,10194.0
SS7G100W,Monitor Audio Silver100 B/Shelf (White),14773.91,10194.0
MASYS4Bpx,Monitor Audio Silver100/Denon AVRX2800H 5.1 System (Black),65034.78,53341.55
MASYS4GBpx,Monitor Audio Silver100/Denon AVRX2800H 5.1 System (GBlack),65034.78,53341.55
MASYS4WNpx,Monitor Audio Silver100/Denon AVRX2800H 5.1 System (Walnut),65034.78,53341.55
MASYS4Wpx,Monitor Audio Silver100/Denon AVRX2800H 5.1 System (White),65034.78,53341.55
SS7G200BL,Monitor Audio Silver200 F/Stander(Black),23469.57,16194.0
SS7G200W,Monitor Audio Silver200 F/Stander(White),23469.57,16194.0
MASYS5Bpx,Monitor Audio Silver200/Denon AVRX2800H 5.1 System (Black),72860.87000000001,59611.55
MASYS5GBpx,Monitor Audio Silver200/Denon AVRX2800H 5.1 System (GBlack),72860.87000000001,59611.55
MASYS5WNpx,Monitor Audio Silver200/Denon AVRX2800H 5.1 System (Walnut),72860.87000000001,59611.55
MASYS5Wpx,Monitor Audio Silver200/Denon AVRX2800H 5.1 System (White),72860.87000000001,59611.55
SS7G200BG,Monitor Audio Silver200F/Stander(GBlack),23469.57,16194.0
SS7G200WN,Monitor Audio Silver200F/Stander(Walnut),23469.57,16194.0
SS7G300BL,Monitor Audio Silver300 F/Stander(Black),29991.300000000003,20694.0
SS7G300W,Monitor Audio Silver300 F/Stander(White),29991.300000000003,20694.0
MASYS6Bpx,Monitor Audio Silver300/AVCX3800H 5.1 System (Black),96078.26000000001,79381.05
MASYS6GBpx,Monitor Audio Silver300/AVCX3800H 5.1 System (GBlack),96078.26000000001,79381.05
MASYS6WNpx,Monitor Audio Silver300/AVCX3800H 5.1 System (Walnut),96078.26000000001,79381.05
MASYS6Wpx,Monitor Audio Silver300/AVCX3800H 5.1 System (White),96078.26000000001,79381.05
SS7G300BG,Monitor Audio Silver300F/Stander(GBlack),29991.300000000003,20694.0
SS7G300WN,Monitor Audio Silver300F/Stander(Walnut),29991.300000000003,20694.0
SS7G50BL,Monitor Audio Silver50 B/Shelf (Black),11295.65,7794.0
SS7G50BG,Monitor Audio Silver50 B/Shelf (GBlack),11295.65,7794.0
SS7G50WN,Monitor Audio Silver50 B/Shelf (Walnut),11295.65,7794.0
SS7G50W,Monitor Audio Silver50 B/Shelf (White),11295.65,7794.0
SS7G500BL,Monitor Audio Silver500 F/Stander(Black),34773.91,23994.0
SS7G500W,Monitor Audio Silver500 F/Stander(White),34773.91,23994.0
MASYS7Bpx,Monitor Audio Silver500/AVCX3800H 5.1 System (Black),107817.39000000001,88786.05
MASYS7GBpx,Monitor Audio Silver500/AVCX3800H 5.1 System (GBlack),107817.39000000001,88786.05
MASYS7WNpx,Monitor Audio Silver500/AVCX3800H 5.1 System (Walnut),107817.39000000001,88786.05
MASYS7Wpx,Monitor Audio Silver500/AVCX3800H 5.1 System (White),107817.39000000001,88786.05
SS7G500BG,Monitor Audio Silver500F/Stander(GBlack),34773.91,23994.0
SS7G500WN,Monitor Audio Silver500F/Stander(Walnut),34773.91,23994.0
SS7GAMSBG,Monitor Audio SilverAMS ATM/Sur (GBlack),13034.78,8994.0
SS7GAMSW,Monitor Audio SilverAMS ATM/Sur (White),13034.78,8994.0
SS7GC250BL,Monitor Audio SilverC250 Centre (Black),12165.220000000001,8394.0
SS7GC250BG,Monitor Audio SilverC250 Centre (GBlack),12165.220000000001,8394.0
SS7GC250WN,Monitor Audio SilverC250 Centre (Walnut),12165.220000000001,8394.0
SS7GC250W,Monitor Audio SilverC250 Centre (White),12165.220000000001,8394.0
SS7GFXBG,Monitor Audio SilverFX Surround (GBlack),12165.220000000001,8394.0
SS7GFXW,Monitor Audio SilverFX Surround (White),12165.220000000001,8394.0
MASMB,Monitor Audio Speaker Mount (Black),426.09,392.0
MASMS,Monitor Audio Speaker Mount (Silver),426.09,392.0
MASMW,Monitor Audio Speaker Mount (White),426.09,392.0
STANDW,Monitor Audio Stand (White),8339.13,7672.0
SV240B,Monitor Audio Vecta 240 Sat (Black),7556.5199999999995,5214.0
SV240W,Monitor Audio Vecta 240 Sat (White),7556.5199999999995,5214.0
BVMB,Monitor Audio Vecta Bracket (Black),686.96,632.0
BVMW,Monitor Audio Vecta Bracket (White),686.96,632.0
BVMBC,Monitor Audio Vecta Corner Brkt (Black),686.96,632.0
SCW165,Monitor Audio W165 In-wall,3121.74,2154.0
SCW180,Monitor Audio W180 In-wall,3817.39,2634.0
SWSS130,Monitor Audio WSS130 Super Slim In-wall,5469.57,3774.0
SWSS230,Monitor Audio WSS230 Super Slim In-wall,7034.78,4854.0
SWSS430,Monitor Audio WSS430 Super Slim In-wall,9817.39,6774.0
UA-Intercom-Viewer,Monitor for UniFi Access door intercom,5217.389999999999,2930.0
MWIFI,Monthly WIfi prorate March 2026,336.67,336.67
MVCHBEU1BLK,Move Charging Base EU (Black) 8519.8990.90,1477.3899999999999,1181.9099999999999
MVCHBEU1,Move Charging Base EU (White) 8504.40.82,1477.3899999999999,1181.9099999999999
MVBATWW1BLK,Move Replacement Battery Kit WW (Black) 8507.60.00,1121.73,897.38
MVBATWW1,Move Replacement Battery Kit WW (White) 8507.60.00,1121.73,897.38
MP-02WIEC,Multi Plug 1x16A 1x5A 0.5m IEC Cord,65.0,45.0
MP-06W,Multi Plug 3x16A 3x5A 0.5m Cord,85.0,65.0
MP-06WIEC,Multi Plug 3x16A 3x5A 0.5m IEC Cord,105.0,80.0
MP-08WU,Multi Plug 4x16A 4x5A 2xUSB 0.5m Cord,190.0,135.0
MP-10W,Multi Plug 5x16A 5x5A 0.5m Cord,130.0,95.0
MP-10WIEC,Multi Plug 5x16A 5x5A 0.5m IEC Cord,145.0,100.0
MP-10W3M,Multi Plug 5x16A 5x5A 3m Cord,215.0,150.0
MP-10W5M,Multi Plug 5x16A 5x5A 5m Cord,275.0,195.0
Multi Territory PSU 24V 1A,Multi Territory PSU 24V 1A,478.26,286.96
MZMA,Multi Zone Matrix Amp (6x4) 55,69564.35,41738.61
DHI-DSSExpress8-MultiSite-License,"Multi-site ability license for DSS Express V8, supports to be accessed by DSS Professional PC Clients remotely.",25532.760000000002,17608.8
DH-GSFP-850-MMF,"Multiple mode double fiber;
LC port;
850nm sending, and 850nm receiving;
Transmission distance up to 550m;",651.78,449.5
MYLAR4CCORE1M,Mylar 4 core 1m,9.9,9.9
NANO-BP-P5,NANO BACKPACK P5,21765.22,13059.140000000001
DLA-NZ7,NATIVE 4K (4096 x 2160)/ 1900lm/ Native Contrast Ratio of 80000:1 (Dynamic Contrast Ratio 800000,347825.22000000003,243477.65000000002
STP-NEONACC-00,NEON ACCESSORY PACK,861.74,689.4
STP-NEON10MOD-00,NEON LIGHT STRIP - OUTDOOR (10M),19389.57,15511.66
NEXT7345,NEXT 7345 DesignMount,9469.57,5681.74
NEXT7346,NEXT 7346 LG OLED Mount,9556.519999999999,5733.91
NEXT7355,NEXT 7355 MotionMount EU,20513.04,12307.83
NEXT7356,NEXT 7356 MotionMount Universal OLED EU,21643.48,12986.09
NEXT7825,NEXT 7825 AV Support,2078.2599999999998,1246.96
NEXT7840,NEXT 7840 Cable Cover,2078.2599999999998,1246.96
NEXT8365,NEXT 8365 SoundMount EU,1938.26,1162.96
NEXT8375,NEXT 8375 MotionSoundMount EU,26408.7,15845.220000000001
NEXTOP1,NEXT OP1 TV Floorstand Light Oak,26955.65,11092.17
NEXTOP2,NEXT OP2 TV Floorstand Light Oak,30433.91,12480.0
NEXTOPHANG,NEXT OPHANG Console Holder,2313.04,1387.83
VID-NTSCPAL,NTSC / PAL converter,723.55,499.0
GSM4210PD-100EUS,Netgear GSM4210PD 8x1G PoE+ 110W 1x1G and 1xSFP Managed Switch,15035.7142857143,10525.0
Network Point,Network Point Panel,0.0,0.0
NP,Network Point Wireless,550.0,225.0
CL2250BV2,New Classic 2250 v2 Black,54773.91,32864.35
GPS-OB22,OBD VEHICLE TRACKER (plug & play)  with compact design,0.0,0.0
OBERON 1 B,OBERON 1 BLACK BOOKSHELF SPEAKER,7817.389999999999,5733.91
OBERON 1 W,OBERON 1 WHITE BOOKSHELF SPEAKER,7817.389999999999,5733.91
OBERON 3 B,OBERON 3 BLACK BOOKSHELF SPEAKER,10426.09,6255.65
OBERON 3 DWAL,OBERON 3 DARK WALNUT BOOKSHELF SPEAKER,10426.09,6255.65
OBERON 3 W,OBERON 3 WHITE BOOKSHELF SPEAKER,10426.09,6255.65
OBERON 5 B,OBERON 5 BLACK FLOOR STANDING SPEAKER,15643.480000000001,9386.09
OBERON 5 WAL,OBERON 5 DARK WALNUT FLOOR STANDING SPEAKER,15643.480000000001,9386.09
OBERON 5 W,OBERON 5 WHITE FLOOR STANDING SPEAKER,15643.480000000001,9386.09
OBERON 5 WO,OBERON 5 WHITE OAK FLOOR STANDING SPEAKER,15643.480000000001,9386.09
OBERON 7 B,OBERON 7 BLACK FLOOR STANDING SPEAKER,21738.260000000002,11994.78
OBERON 7 DWAL,OBERON 7 DARK WALNUT FLOOR STANDING SPEAKER,21738.260000000002,11994.78
OBERON 7 W,OBERON 7 WHITE FLOOR STANDING SPEAKER test,21738.260000000002,13042.960000000001
OBERON OW B,OBERON ON-WALL BLACK,11303.48,6255.65
OBERON OW DWAL,OBERON ON-WALL DARK WALLNUT,11303.48,0.0
OBERON OW W,OBERON ON-WALL WHITE,11303.48,6255.65
OBERON VOK B,OBERON VOKAL BLACK,7295.65,4377.389999999999
OBERON VOK DWAL,OBERON VOKAL DARK WALLNUT,7295.65,4377.389999999999
OBERON VOK W,OBERON VOKAL WHITE,7295.65,4377.389999999999
SEN-OCC24V-00,OCCUPANCY SENSOR 24V CONTACT,4924.349999999999,3447.0499999999997
OPADBWW1BLK,OPTICAL ADAPTER 5-PACK,1477.3899999999999,0.0
OPTICON 2 B,OPTICON 2 BLACK BOOKSHELF SPEAKER,20868.7,12521.220000000001
OPTICON 5 W,OPTICON 5 WHITE FLOOR STANDING SPEAKER,26947.83,16168.7
OPTICON 8 B,OPTICON 8 BLACK FLOOR STANDING SPEAKER,58260.0,31299.13
OPTICON 8 MK2 B,OPTICON 8 BLACK FLOOR STANDING SPEAKER,58260.0,34956.0
OPTICON VOK B,OPTICON VOKAL BLACK CENTER SPEAKER,10426.09,6255.65
OPTICON VOK W,OPTICON VOKAL WHITE CENTER SPEAKER,10426.09,6255.65
OPTICON LCR W,OPTICON WHITE LEFT CENTER RIGHT,12600.0,7560.0
SKIN-GUARDIAN-BUCK,ORANGE SILICON SKIN FOR THE GUARDIAN CAMERA,648.6999999999999,518.96
SKIN-ORBIT-ORANGE,ORANGE SILICON SKIN FOR THE ORBIT CAMERA,741.74,593.4
SST-OTEMP1-00,OUTDOOR REMOTE TEMPERATURE SENSOR,2412.17,1447.31
OMI,Offsite Monitoring Integration,1.0,0.0
OLARM MAX,Olarm MAX empowers you to monitor and manage a broad spectrum of security peripherals conveniently from your phone with the Olarm APP.,1129.57,895.0
DHI-DSSPro8-GroupTalk-Module-License,One Group Talk license for DSS Professional V8. Prerequisite: Video surveillance base package and MPT devices access. If there are more than 16 MPT de,63831.9,44022.0
DHI-DSSPro8-LEDScreen-Device-License,"One LED Screen device license for DSS Professional V8.
Prerequisite: Video surveillance base package, parking module license.",1278.32,881.6
DHI-DSSPro8-Lift Controller-License,"One Lift controller channel license for DSS Professional V8, no prerequisite.",2127.73,1467.3999999999999
DHI-DSSPro8-POS-Channel-License,"One POS channel license for DSS Professional V8, no prerequisite.",1150.07,793.15
DHI-DSSPro8-Parkingspace-License,"One Parking Spacing license for DSS Professional V8.
Prerequisite: Video surveillance base package, parking module license, and smart video parking de",86.2,59.45
DHI-DSSPro8-SSM-Device-License,"One Security Screening Machine device license for DSS Professional V8, no prerequisite.",34043.68,23478.4
DHI-DSSPro8-WMD-Device-License,"One Walk-through Metal Detector device license for DSS Professional V8, no prerequisite.",12766.380000000001,8804.4
DHI-DSSExpress8-Door-Channel-License,"One access control channel license for DSS Express V8, no prerequisite.
Note: For access control devices with video channels, the video channel licens",384.76,265.35
DHI-DSSExpress8-Alarm-Device-License,"One alarm controller device license for DSS Express V8, no prerequisite.",1150.07,793.15
DHI-DSSPro8-Alarm-Device-License,"One alarm controller device license for DSS Professional V8, no prerequisite.",2298.0299999999997,1584.85
DHI-DSSPro8-Attendance-Module-License,"One attendance management module license for DSS Professional V8. 
Prerequisite: Access control channel base package. If there are more than 16 access",20669.68,14254.95
DHI-DSSPro8-Emergency-Device-License,"One emergency call device license for DSS Professional V8, no prerequisite.",4593.96,3168.25
DHI-DSSPro8-Radar-Device-License,"One radar device license for DSS Professional V8, no prerequisite.",4593.96,3168.25
DHI-DSSPro8-Bridge Connector-License,One third-party system event synchronization license for DSS Professional V8,42554.6,29348.0
DHI-DSSExpress8-Parking-Module-License,"One vehicle entrance and exit management module license for DSS Express V8. 
Supported:  vehicle entrance and exit rule management, calling center fro",13779.79,9503.3
DHI-DSSPro8-Parking-Module-License,"One vehicle entrance and exit management module license for DSS Professional V8. 
Prerequisite: Video surveillance base package. If there are more tha",13779.79,9503.3
DHI-DSSExpress8-Video-Channel-License,"One video channel license for DSS Express V8, no prerequisite.
Note: It can support up to 65 video channels by purchasing one video license.",767.41,529.25
DHI-DSSExpress8-VDP-Device-License,"One video intercom device license for DSS Express V8, no prerequisite, supported video intercom device includes VTO, VTH, VTS, etc.",384.76,265.35
DHI-DSSPro8-VDP-Device-License,"One video intercom device license for DSS Professional V8, no prerequisite, supported video intercom devices include VTO, VTH, VTS, etc.",576.09,397.3
DHI-DSSExpress8-Care-License/Per year,"One year care service license of one channel or device for DSS Express V8.
Supported: bug fix, delivery patch to the customer, the third-party develop",77.79,53.65
